sample_id,aligned_position_0based,aligned_position_1based,attention_valid,token_id,special_token_if_known,word_or_wordpiece,word_index,start_s,end_s,representative_time_s,representative_frame_index,mapping_status
16,10,11,True,6659,,,,,,,,PENDING_Q1_MAPPING_REUSE
16,11,12,True,3185,,,,,,,,PENDING_Q1_MAPPING_REUSE
16,12,13,True,102,[SEP],,,,,,,PENDING_Q1_MAPPING_REUSE
16,13,14,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,14,15,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,15,16,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,16,17,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,17,18,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,18,19,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,19,20,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,20,21,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,21,22,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,22,23,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,23,24,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,24,25,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,25,26,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,26,27,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,27,28,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,28,29,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,29,30,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,30,31,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,31,32,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,32,33,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,33,34,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,34,35,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,35,36,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,36,37,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,37,38,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,38,39,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,39,40,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,40,41,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,41,42,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,42,43,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,43,44,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,44,45,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,45,46,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,46,47,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,47,48,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,48,49,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,49,50,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,0,1,True,101,[CLS],,,,,,,PENDING_Q1_MAPPING_REUSE
17,1,2,True,11243,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,2,3,True,2122,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,3,4,True,2176,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,4,5,True,2640,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,5,6,True,8474,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,6,7,True,2000,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,7,8,True,2115,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,8,9,True,18216,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,9,10,True,2003,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,10,11,True,3722,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,11,12,True,1010,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,12,13,True,3733,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,13,14,True,1998,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,14,15,True,2097,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,15,16,True,2191,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,16,17,True,2111,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,17,18,True,2228,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,18,19,True,2017,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,19,20,True,2357,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,20,21,True,2046,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,21,22,True,1037,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,22,23,True,2640,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,23,24,True,11972,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,24,25,True,1012,,,,,,,,PENDING_Q1_MAPPING_REUSE
17,25,26,True,102,[SEP],,,,,,,PENDING_Q1_MAPPING_REUSE
17,26,27,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,27,28,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,28,29,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,29,30,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,30,31,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,31,32,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,32,33,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,33,34,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,34,35,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,35,36,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,36,37,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,37,38,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,38,39,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,39,40,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,40,41,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,41,42,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,42,43,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,43,44,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,44,45,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,45,46,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,46,47,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,47,48,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,48,49,False,0,[PAD],,,,,,,PADDING_OR_INVALID
17,49,50,False,0,[PAD],,,,,,,PADDING_OR_INVALID
18,0,1,True,101,[CLS],,,,,,,PENDING_Q1_MAPPING_REUSE
18,1,2,True,1011,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,2,3,True,1998,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,3,4,True,1999,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,4,5,True,5842,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,5,6,True,1011,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,6,7,True,1996,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,7,8,True,2034,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,8,9,True,11275,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,9,10,True,19429,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,10,11,True,22880,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,11,12,True,2038,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,12,13,True,2042,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,13,14,True,23794,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,14,15,True,1516,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,15,16,True,7378,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,16,17,True,1011,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,17,18,True,5564,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,18,19,True,1010,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,19,20,True,1996,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,20,21,True,17282,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,21,22,True,3217,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,22,23,True,6810,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,23,24,True,11349,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,24,25,True,7869,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,25,26,True,2140,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,26,27,True,22880,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,27,28,True,2038,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,28,29,True,2042,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,29,30,True,6380,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,30,31,True,23794,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,31,32,True,10618,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,32,33,True,2241,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,33,34,True,2006,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,34,35,True,1996,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,35,36,True,2755,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,36,37,True,2008,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,37,38,True,1996,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,38,39,True,22880,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,39,40,True,2038,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,40,41,True,3478,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,41,42,True,2000,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,42,43,True,3362,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,43,44,True,2019,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,44,45,True,3820,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,45,46,True,2006,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,46,47,True,11349,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,47,48,True,7869,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,48,49,True,2140,,,,,,,,PENDING_Q1_MAPPING_REUSE
18,49,50,True,102,[SEP],,,,,,,PENDING_Q1_MAPPING_REUSE
19,0,1,True,101,[CLS],,,,,,,PENDING_Q1_MAPPING_REUSE
19,1,2,True,2111,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,2,3,True,2024,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,3,4,True,10889,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,4,5,True,2005,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,5,6,True,23795,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,6,7,True,9639,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,7,8,True,2043,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,8,9,True,2027,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,9,10,True,2219,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,10,11,True,2039,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,11,12,True,2000,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,12,13,True,12051,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,13,14,True,1010,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,14,15,True,1998,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,15,16,True,6854,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,16,17,True,2070,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,17,18,True,5223,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,18,19,True,2869,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,19,20,True,2041,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,20,21,True,2045,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,21,22,True,2293,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,22,23,True,2000,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,23,24,True,2391,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,24,25,True,3093,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,25,26,True,1998,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,26,27,True,5376,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,27,28,True,2035,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,28,29,True,2058,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,29,30,True,29238,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,30,31,True,8496,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,31,32,True,1010,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,32,33,True,2021,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,33,34,True,2005,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,34,35,True,1996,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,35,36,True,2087,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,36,37,True,2112,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,37,38,True,1010,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,38,39,True,2111,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,39,40,True,3305,,,,,,,,PENDING_Q1_MAPPING_REUSE
19,40,41,True,102,[SEP],,,,,,,PENDING_Q1_MAPPING_REUSE
19,41,42,False,0,[PAD],,,,,,,PADDING_OR_INVALID
19,42,43,False,0,[PAD],,,,,,,PADDING_OR_INVALID
19,43,44,False,0,[PAD],,,,,,,PADDING_OR_INVALID
19,44,45,False,0,[PAD],,,,,,,PADDING_OR_INVALID
19,45,46,False,0,[PAD],,,,,,,PADDING_OR_INVALID
19,46,47,False,0,[PAD],,,,,,,PADDING_OR_INVALID
19,47,48,False,0,[PAD],,,,,,,PADDING_OR_INVALID
19,48,49,False,0,[PAD],,,,,,,PADDING_OR_INVALID
19,49,50,False,0,[PAD],,,,,,,PADDING_OR_INVALID
20,0,1,True,101,[CLS],,,,,,,PENDING_Q1_MAPPING_REUSE
20,1,2,True,1998,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,2,3,True,1997,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,3,4,True,2607,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,4,5,True,1010,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,5,6,True,11562,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,6,7,True,1999,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,7,8,True,1996,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,8,9,True,4957,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,9,10,True,1997,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,10,11,True,1996,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,11,12,True,6412,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,12,13,True,1997,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,13,14,True,2023,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,14,15,True,2678,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,15,16,True,2005,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,16,17,True,2062,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,17,18,True,1010,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,18,19,True,1998,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,19,20,True,2057,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,20,21,True,1005,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,21,22,True,2222,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,22,23,True,2031,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,23,24,True,2062,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,24,25,True,2444,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,25,26,True,14409,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,26,27,True,1998,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,27,28,True,1037,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,28,29,True,4518,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,29,30,True,3006,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,30,31,True,2678,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,31,32,True,1006,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,32,33,True,10236,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,33,34,True,1011,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,34,35,True,2039,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,35,36,True,1007,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,36,37,True,2012,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,37,38,True,1996,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,38,39,True,2203,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,39,40,True,1997,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,40,41,True,1996,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,41,42,True,2154,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,42,43,True,2651,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,43,44,True,1012,,,,,,,,PENDING_Q1_MAPPING_REUSE
20,44,45,True,102,[SEP],,,,,,,PENDING_Q1_MAPPING_REUSE
20,45,46,False,0,[PAD],,,,,,,PADDING_OR_INVALID
20,46,47,False,0,[PAD],,,,,,,PADDING_OR_INVALID
20,47,48,False,0,[PAD],,,,,,,PADDING_OR_INVALID
20,48,49,False,0,[PAD],,,,,,,PADDING_OR_INVALID
20,49,50,False,0,[PAD],,,,,,,PADDING_OR_INVALID
