sample_index,sample_id,baseline,shapley_T,shapley_A,shapley_V,local_T,local_A,local_V,shapley_main,local_main,top1_agreement,spearman_rank,contribution_l1,local_sum_degeneracy_note
77,236021$_$12,missing,0.29641975680911037,0.0802604885300427,0.6233197546608469,0.3333333333333333,0.3333333333333333,0.3333333333333333,V,T,False,0.0,0.5799728426550271,within-modality normalization makes each nonzero modality sum near 1
78,236021$_$1,missing,0.8113680262354077,0.0620614070121782,0.12657056675241396,0.3333333333333333,0.3333333333333333,0.33333333333333337,T,V,False,0.0,0.9560693858041489,within-modality normalization makes each nonzero modality sum near 1
79,236021$_$3,missing,0.9248603411322441,0.04778423115684723,0.027355427710908684,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.1830540155978215,within-modality normalization makes each nonzero modality sum near 1
80,236021$_$2,missing,0.7609551373461972,0.21365961655067023,0.025385246103132426,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.855243608025728,within-modality normalization makes each nonzero modality sum near 1
81,236021$_$5,missing,0.4599821043901402,0.18144322060530993,0.3585746750045498,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.30378022545604677,within-modality normalization makes each nonzero modality sum near 1
82,236021$_$4,missing,0.2517896350696548,0.6428485576923078,0.10536180723803756,0.3333333333333333,0.3333333333333333,0.3333333333333333,A,T,False,0.0,0.6190304487179488,within-modality normalization makes each nonzero modality sum near 1
83,237009$_$11,missing,0.8132527353460423,0.13056945421581514,0.05617781043814255,0.3333333333333333,0.3333333333333333,0.3333333333333334,T,V,False,-0.8660254037844387,0.959838804025418,within-modality normalization makes each nonzero modality sum near 1
84,237009$_$12,missing,0.6293922554154792,0.21882079546961808,0.1517869491149028,0.3333333333333333,0.3333333333333333,0.33333333333333326,T,T,True,0.8660254037844387,0.5921178441642916,within-modality normalization makes each nonzero modality sum near 1
85,237009$_$4,missing,0.8132525209359913,0.09910691505890443,0.08764056400510423,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.9598383752053159,within-modality normalization makes each nonzero modality sum near 1
86,237009$_$7,missing,0.9199650975381481,0.05033855001352937,0.02969635244832255,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.1732635284096296,within-modality normalization makes each nonzero modality sum near 1
87,237009$_$9,missing,0.8891162752595123,0.07311679763062262,0.03776692710986497,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.111565883852358,within-modality normalization makes each nonzero modality sum near 1
88,241629$_$10,missing,0.8245493449463321,0.11897715965797483,0.056473495395693046,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.9824320232259975,within-modality normalization makes each nonzero modality sum near 1
89,241629$_$0,missing,0.9038902449536903,0.04996039815468041,0.046149356891629335,0.33333333333333326,0.3333333333333333,0.3333333333333333,T,A,False,-0.8660254037844387,1.1411138232407139,within-modality normalization makes each nonzero modality sum near 1
90,241629$_$3,missing,0.9364415134627895,0.010056792430670683,0.053501694106539766,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.2062163602589124,within-modality normalization makes each nonzero modality sum near 1
91,241629$_$5,missing,0.6385655692142225,0.259252467350481,0.10218196343529645,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.6104644717617783,within-modality normalization makes each nonzero modality sum near 1
92,241629$_$8,missing,0.5066396331278511,0.36502252690870146,0.12833783996344753,0.3333333333333333,0.3333333333333334,0.3333333333333333,T,A,False,0.0,0.40999098673977163,within-modality normalization makes each nonzero modality sum near 1
93,243646$_$11,missing,0.7241958052907385,0.13336403317213671,0.14244016153712474,0.3333333333333334,0.3333333333333333,0.3333333333333333,T,T,True,0.8660254037844387,0.7817249439148102,within-modality normalization makes each nonzero modality sum near 1
94,243646$_$12,missing,0.0925481253717848,0.041577721863278724,0.8658741527649365,0.3333333333333333,0.3333333333333333,0.3333333333333333,V,T,False,0.0,1.0650816388632063,within-modality normalization makes each nonzero modality sum near 1
95,243646$_$9,missing,0.2755523184800277,0.3049411795872051,0.4195065019327672,0.4,0.2,0.4,V,T,False,0.0,0.24889536303994458,within-modality normalization makes each nonzero modality sum near 1
96,243646$_$8,missing,0.3900564433054712,0.3997275974899148,0.21021595920461417,0.3333333333333333,0.3333333333333333,0.3333333333333333,A,T,False,0.0,0.24623474825743852,within-modality normalization makes each nonzero modality sum near 1
97,247318$_$12,missing,0.9553130904064957,0.04340196630791484,0.001284943285589403,0.4,0.4,0.20000000000000004,T,T,True,0.8660254037844387,1.1106261808129916,within-modality normalization makes each nonzero modality sum near 1
98,247318$_$1,missing,0.5995415088062822,0.23133477651342954,0.16912371468028828,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.5324163509458977,within-modality normalization makes each nonzero modality sum near 1
99,247318$_$3,missing,0.7872796536065423,0.17492156739375186,0.03779877899970585,0.4,0.4,0.19999999999999998,T,T,True,0.8660254037844387,0.7745593072130845,within-modality normalization makes each nonzero modality sum near 1
100,247318$_$2,missing,0.6347419235400514,0.1899992869286376,0.17525878953131102,0.4,0.2,0.39999999999999997,T,T,True,0.5,0.46948384708010277,within-modality normalization makes each nonzero modality sum near 1
101,247318$_$5,missing,0.5698821035192344,0.35693564812487144,0.0731822483558941,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.5203021699548784,within-modality normalization makes each nonzero modality sum near 1
102,247318$_$7,missing,0.9327130561044195,0.04977141079284825,0.017515533102732277,0.39999999999999997,0.4,0.2,T,A,False,0.5,1.065426112208839,within-modality normalization makes each nonzero modality sum near 1
103,247318$_$6,missing,0.30856363355958905,0.4475649005634096,0.2438714658770014,0.3333333333333333,0.3333333333333333,0.3333333333333333,A,T,False,0.0,0.22846313446015246,within-modality normalization makes each nonzero modality sum near 1
104,252998$_$1,missing,0.47222590449913243,0.21858463905931996,0.3091894564415476,0.5,0.25,0.25000000000000006,T,T,True,1.0,0.11837891288309516,within-modality normalization makes each nonzero modality sum near 1
105,252998$_$0,missing,0.41460453308207723,0.19986423000418732,0.3855312369137355,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.26693820665829204,within-modality normalization makes each nonzero modality sum near 1
106,252998$_$5,missing,0.7889927522377771,0.15594369531490374,0.055063552447319086,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.9113188378088877,within-modality normalization makes each nonzero modality sum near 1
107,252998$_$4,missing,0.5435211716865241,0.15469775789219634,0.30178107042127955,0.3333333333333333,0.33333333333333326,0.3333333333333333,T,T,True,0.8660254037844387,0.4203756767063815,within-modality normalization makes each nonzero modality sum near 1
108,252998$_$7,missing,0.9456522859690979,0.02459590003546344,0.029751813995438685,0.3333333333333333,0.33333333333333337,0.33333333333333337,T,A,False,-0.8660254037844387,1.2246379052715293,within-modality normalization makes each nonzero modality sum near 1
109,252998$_$8,missing,0.8848319793352111,0.05862726678080739,0.056540753883981415,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.1029972920037556,within-modality normalization makes each nonzero modality sum near 1
110,257247$_$10,missing,0.9336469745240228,0.02573727423662709,0.04061575123935013,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.2006272823813788,within-modality normalization makes each nonzero modality sum near 1
111,257247$_$12,missing,0.9162642799537997,0.02007587211903444,0.06365984792716592,0.4,0.4,0.2,T,T,True,0.0,1.0325285599075993,within-modality normalization makes each nonzero modality sum near 1
112,257247$_$2,missing,0.5304831815483431,0.1985178597460146,0.27099895870564233,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.39429969643001944,within-modality normalization makes each nonzero modality sum near 1
113,258654$_$1,missing,0.311447520775359,0.37189997002536673,0.31665250919927423,0.3333333333333333,0.3333333333333333,0.3333333333333333,A,T,False,0.0,0.07713327338406684,within-modality normalization makes each nonzero modality sum near 1
114,258654$_$3,missing,0.06281075628948088,0.47944474159278905,0.4577445021177301,0.3333333333333333,0.3333333333333333,0.3333333333333333,A,T,False,0.0,0.5410451540877049,within-modality normalization makes each nonzero modality sum near 1
115,258654$_$4,missing,0.2744502554202825,0.1502582737205369,0.5752914708591805,0.3333333333333333,0.3333333333333333,0.3333333333333333,V,T,False,0.0,0.48391627505169443,within-modality normalization makes each nonzero modality sum near 1
116,266791$_$24,missing,0.8769109700099282,0.09732309261983785,0.02576593737023377,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.08715527335319,within-modality normalization makes each nonzero modality sum near 1
117,266791$_$20,missing,0.9244645775638368,0.05481002438666964,0.020725398049493467,0.3333333333333333,0.3333333333333333,0.3333333333333334,T,V,False,-0.8660254037844387,1.1822624884610071,within-modality normalization makes each nonzero modality sum near 1
118,266791$_$21,missing,0.3456336311857967,0.08400731169074514,0.570359057123458,0.3333333333333333,0.3333333333333333,0.3333333333333333,V,T,False,0.0,0.49865204328517626,within-modality normalization makes each nonzero modality sum near 1
119,266791$_$23,missing,0.7251300167375345,0.06542733211875047,0.20944265114371508,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.7835933668084023,within-modality normalization makes each nonzero modality sum near 1
120,266791$_$29,missing,0.12113201639651766,0.6840380160596805,0.1948299675438018,0.5,0.24999999999999997,0.25,A,T,False,-1.0,0.8680760321193611,within-modality normalization makes each nonzero modality sum near 1
121,266791$_$3,missing,0.3256203672499871,0.5938596376369638,0.0805199951130491,0.3333333333333333,0.33333333333333337,0.33333333333333337,A,A,True,0.0,0.5210526086072609,within-modality normalization makes each nonzero modality sum near 1
122,266791$_$5,missing,0.7591058431225106,0.09738102575025931,0.14351313112723002,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.8515450195783546,within-modality normalization makes each nonzero modality sum near 1
123,266791$_$4,missing,0.8908039019664484,0.08914440404909749,0.02005169398445405,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.1149411372662303,within-modality normalization makes each nonzero modality sum near 1
124,266791$_$6,missing,0.7749387667357883,0.06963378044394142,0.1554274528202703,0.4,0.4,0.20000000000000004,T,T,True,0.0,0.7498775334715766,within-modality normalization makes each nonzero modality sum near 1
125,266791$_$8,missing,0.43288877233209044,0.4808585100384971,0.08625271762941242,0.3333333333333333,0.3333333333333333,0.3333333333333333,A,T,False,0.0,0.49416123140784185,within-modality normalization makes each nonzero modality sum near 1
126,266791$_$11,missing,0.8603944269764496,0.051374290196888266,0.0882312828266622,0.39999999999999997,0.4,0.20000000000000004,T,A,False,-0.5,0.9207888539528992,within-modality normalization makes each nonzero modality sum near 1
127,266791$_$14,missing,0.46857348121744524,0.41708602969526076,0.11434048908729406,0.3333333333333334,0.3333333333333333,0.33333333333333326,T,T,True,1.0,0.4379856884920785,within-modality normalization makes each nonzero modality sum near 1
128,270254$_$23,missing,0.8096691924791355,0.10947377972765515,0.0808570277932093,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.9526717182916044,within-modality normalization makes each nonzero modality sum near 1
129,270254$_$0,missing,0.5406112440269082,0.42525819392434344,0.03413056204874852,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.5984055425691698,within-modality normalization makes each nonzero modality sum near 1
130,270254$_$6,missing,0.5639647771193702,0.1935858512110253,0.24244937166960445,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.46126288757207373,within-modality normalization makes each nonzero modality sum near 1
131,270254$_$8,missing,0.8766654538624425,0.08951012618591332,0.03382441995164408,0.3333333333333334,0.3333333333333333,0.3333333333333333,T,T,True,0.8660254037844387,1.0866642410582183,within-modality normalization makes each nonzero modality sum near 1
132,270254$_$11,missing,0.41071715911140216,0.5685645565572666,0.020718284331331292,0.33333333333333326,0.3333333333333333,0.3333333333333333,A,A,True,0.0,0.6252300980040042,within-modality normalization makes each nonzero modality sum near 1
133,270254$_$14,missing,0.5099379910694875,0.3866040966153188,0.10345791231519372,0.3333333333333334,0.3333333333333333,0.3333333333333333,T,T,True,0.8660254037844387,0.45975084203627914,within-modality normalization makes each nonzero modality sum near 1
134,270254$_$16,missing,0.4538028232775498,0.36646151906300983,0.17973565765944038,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.3071953513477859,within-modality normalization makes each nonzero modality sum near 1
135,272624$_$10,missing,0.2412201313970736,0.45497033368610257,0.30380953491682383,0.3333333333333333,0.3333333333333333,0.3333333333333333,A,T,False,0.0,0.24327400070553845,within-modality normalization makes each nonzero modality sum near 1
136,272624$_$13,missing,0.6630749899879013,0.24805031741336592,0.08887469259873275,0.3333333333333333,0.33333333333333326,0.3333333333333333,T,T,True,0.0,0.6594833133091358,within-modality normalization makes each nonzero modality sum near 1
137,272624$_$12,missing,0.7609816695640571,0.17803793959735906,0.06098039083858391,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.8552966724614475,within-modality normalization makes each nonzero modality sum near 1
138,272624$_$16,missing,0.12813386415017491,0.5007030452254686,0.3711630906243565,0.3333333333333333,0.3333333333333333,0.3333333333333333,A,T,False,0.0,0.41039893836631686,within-modality normalization makes each nonzero modality sum near 1
139,272624$_$18,missing,0.5077191710768973,0.21647457779710505,0.2758062511259976,0.3333333333333333,0.3333333333333333,0.3333333333333334,T,V,False,0.0,0.3487716754871281,within-modality normalization makes each nonzero modality sum near 1
140,272624$_$2,missing,0.608191675043136,0.19602469082550442,0.19578363413135969,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.5497166834196052,within-modality normalization makes each nonzero modality sum near 1
141,272624$_$6,missing,0.2805355265099706,0.4054990528683762,0.3139654206216532,0.3333333333333333,0.3333333333333333,0.3333333333333333,A,T,False,0.0,0.14433143907008567,within-modality normalization makes each nonzero modality sum near 1
142,272624$_$9,missing,0.33742393162820017,0.44192006734368006,0.2206560010281198,0.33333333333333337,0.33333333333333337,0.33333333333333326,A,T,False,0.8660254037844387,0.22535466461042694,within-modality normalization makes each nonzero modality sum near 1
143,272624$_$8,missing,0.49927286960111833,0.27929874695839346,0.22142838344048815,0.4,0.39999999999999997,0.20000000000000004,T,T,True,1.0,0.24140250608321293,within-modality normalization makes each nonzero modality sum near 1
144,273539$_$3,missing,0.8189412607711468,0.05884572393864192,0.12221301529021131,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.9712158548756269,within-modality normalization makes each nonzero modality sum near 1
145,273539$_$2,missing,0.4030073107583828,0.3199224306078278,0.27707025863378937,0.39999999999999997,0.2,0.4,T,V,False,-0.5,0.2458594827324213,within-modality normalization makes each nonzero modality sum near 1
146,273539$_$9,missing,0.5270626672964889,0.09399164054336459,0.37894569216014656,0.3333333333333333,0.3333333333333333,0.33333333333333326,T,T,True,0.0,0.47868338557993756,within-modality normalization makes each nonzero modality sum near 1
147,290546$_$3,missing,0.4601746006958322,0.23288631241607244,0.30693908688809535,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.25368253472499774,within-modality normalization makes each nonzero modality sum near 1
148,290546$_$5,missing,0.560584041917162,0.32808011149123695,0.11133584659160098,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.45450141716765746,within-modality normalization makes each nonzero modality sum near 1
149,290546$_$7,missing,0.7108198144281085,0.24875164575267256,0.04042853981921888,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.7549729621895503,within-modality normalization makes each nonzero modality sum near 1
150,290546$_$6,missing,0.6345453977967732,0.2820549230603942,0.08339967914283247,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.6024241289268799,within-modality normalization makes each nonzero modality sum near 1
151,2S00zYaVrtc$_$10,missing,0.7507514144403005,0.15920113969974944,0.09004744585995023,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.8348361622139341,within-modality normalization makes each nonzero modality sum near 1
152,2S00zYaVrtc$_$12,missing,0.8235966344800438,0.043773104247058665,0.1326302612728975,0.4,0.3999999999999999,0.2,T,T,True,0.5,0.8471932689600875,within-modality normalization makes each nonzero modality sum near 1
153,2S00zYaVrtc$_$20,missing,0.8827719254856161,0.050731669944329705,0.06649640457005412,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.0988771843045657,within-modality normalization makes each nonzero modality sum near 1
154,2S00zYaVrtc$_$17,missing,0.45591115043711744,0.18630608454501668,0.3577827650178658,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.29405449757663327,within-modality normalization makes each nonzero modality sum near 1
155,2S00zYaVrtc$_$5,missing,0.9114679865084865,0.03761600476951797,0.05091600872199553,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.1562693063503062,within-modality normalization makes each nonzero modality sum near 1
156,2S00zYaVrtc$_$4,missing,0.8889210319297729,0.04860856160856807,0.062470406461659016,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.111175397192879,within-modality normalization makes each nonzero modality sum near 1
157,2Xt31_d0XEE$_$2,missing,0.6801401322369747,0.0851043288925572,0.23475553887046807,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.6936135978072826,within-modality normalization makes each nonzero modality sum near 1
158,31474$_$11,missing,0.3920263707720977,0.2957433236173519,0.31223030561055043,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.11738607487752867,within-modality normalization makes each nonzero modality sum near 1
159,31474$_$14,missing,0.5443085687280862,0.3486977427837754,0.10699368848813841,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.4526792896903899,within-modality normalization makes each nonzero modality sum near 1
160,31474$_$0,missing,0.7691261925280877,0.17085251861814255,0.06002128885376981,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.8715857183895086,within-modality normalization makes each nonzero modality sum near 1
161,31474$_$3,missing,0.4360795525922436,0.41486064532455896,0.14905980208319736,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.3685470625002719,within-modality normalization makes each nonzero modality sum near 1
162,31474$_$6,missing,0.9088381451188048,0.07326299774141364,0.01789885713978158,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.1510096235709428,within-modality normalization makes each nonzero modality sum near 1
163,31474$_$9,missing,0.9131951234925322,0.035195559063179546,0.05160931744428833,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.1597235803183976,within-modality normalization makes each nonzero modality sum near 1
164,31474$_$8,missing,0.9278009033066189,0.053837662833624095,0.01836143385975698,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.188935139946571,within-modality normalization makes each nonzero modality sum near 1
165,32681$_$1,missing,0.5965323987997933,0.3117356237698684,0.09173197743033837,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.5263981309329198,within-modality normalization makes each nonzero modality sum near 1
166,32681$_$3,missing,0.775071223166844,0.05869018118619203,0.16623859564696403,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.8834757796670213,within-modality normalization makes each nonzero modality sum near 1
167,32681$_$5,missing,0.7644372336917928,0.10278892001779283,0.13277384629041442,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.8622078007169189,within-modality normalization makes each nonzero modality sum near 1
168,32681$_$6,missing,0.581267498495752,0.30530339684696856,0.11342910465727947,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.4958683303248373,within-modality normalization makes each nonzero modality sum near 1
169,33170$_$1,missing,0.5333070808607296,0.3330226800009876,0.1336702391382827,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.39994749505479266,within-modality normalization makes each nonzero modality sum near 1
170,33170$_$3,missing,0.44554360845015795,0.2494143570165096,0.30504203453333256,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.2244205502336491,within-modality normalization makes each nonzero modality sum near 1
171,33170$_$4,missing,0.698563143117206,0.12464710052273578,0.17678975636005811,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.7304596195677455,within-modality normalization makes each nonzero modality sum near 1
172,3MFNIag0wNE$_$12,missing,0.3987196446930453,0.06042201551212034,0.5408583397948343,0.3333333333333333,0.3333333333333333,0.33333333333333326,V,T,False,-0.8660254037844387,0.5458226356424261,within-modality normalization makes each nonzero modality sum near 1
173,3MFNIag0wNE$_$14,missing,0.8515057023615586,0.019798717844534693,0.1286955797939066,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.0363447380564508,within-modality normalization makes each nonzero modality sum near 1
174,3MFNIag0wNE$_$16,missing,0.6885726743525494,0.22179155044186732,0.08963577520558322,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.7104786820384322,within-modality normalization makes each nonzero modality sum near 1
175,3MFNIag0wNE$_$7,missing,0.32584347973718747,0.6059960294066737,0.0681604908561388,0.3333333333333333,0.3333333333333333,0.3333333333333333,A,T,False,0.0,0.5453253921466807,within-modality normalization makes each nonzero modality sum near 1
176,3V2qm0rw920$_$11,missing,0.6765037651878396,0.146161624805882,0.17733461000627831,0.3333333333333333,0.33333333333333326,0.3333333333333333,T,T,True,0.8660254037844387,0.6863408637090126,within-modality normalization makes each nonzero modality sum near 1
177,3V2qm0rw920$_$13,missing,0.7962943915365577,0.18801767424580812,0.015687934217634338,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.9259221164064485,within-modality normalization makes each nonzero modality sum near 1
178,3V2qm0rw920$_$3,missing,0.5447577779049173,0.17842400381994725,0.27681821827513553,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.4228488891431678,within-modality normalization makes each nonzero modality sum near 1
179,3j94B0pzSVs$_$12,missing,0.850756214863011,0.0811505656459835,0.0680932194910055,0.4,0.4,0.2,T,T,True,0.8660254037844387,0.9015124297260221,within-modality normalization makes each nonzero modality sum near 1
180,3j94B0pzSVs$_$17,missing,0.6914900212763386,0.25699093259395633,0.051519046129705044,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.7163133758860105,within-modality normalization makes each nonzero modality sum near 1
181,3j94B0pzSVs$_$1,missing,0.760307086933468,0.058809498582962305,0.1808834144835697,0.3333333333333333,0.3333333333333334,0.33333333333333326,T,A,False,-0.5,0.8539475072002695,within-modality normalization makes each nonzero modality sum near 1
182,3j94B0pzSVs$_$0,missing,0.8245636655944064,0.05517145792987052,0.12026487647572291,0.33333333333333337,0.3333333333333333,0.33333333333333337,T,T,True,0.8660254037844387,0.9824606645221463,within-modality normalization makes each nonzero modality sum near 1
183,4cFeG2ydm9A$_$8,missing,0.791626133249574,0.07521017861413559,0.13316368813629034,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.9165855998324813,within-modality normalization makes each nonzero modality sum near 1
184,4dV3slGSc60$_$10,missing,0.7457489065764051,0.20171084763099545,0.05254024579259959,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.8248311464861434,within-modality normalization makes each nonzero modality sum near 1
185,4dV3slGSc60$_$12,missing,0.7200663066290045,0.21932108129598527,0.060612612075010334,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.7734659465913423,within-modality normalization makes each nonzero modality sum near 1
186,4dV3slGSc60$_$22,missing,0.6730477125856129,0.057929662544369806,0.2690226248700174,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.6794287585045591,within-modality normalization makes each nonzero modality sum near 1
187,4dV3slGSc60$_$9,missing,0.8279052717393275,0.12857653115550238,0.04351819710517006,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.9891438768119883,within-modality normalization makes each nonzero modality sum near 1
188,4dV3slGSc60$_$8,missing,0.8584858001815511,0.06980341317889938,0.07171078663954962,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.0503049336964354,within-modality normalization makes each nonzero modality sum near 1
189,50103$_$3,missing,0.39029527908831946,0.43260933743246527,0.17709538347921538,0.3333333333333333,0.33333333333333326,0.3333333333333333,A,T,False,-0.8660254037844387,0.3124758997082361,within-modality normalization makes each nonzero modality sum near 1
190,5B0PQx3Ep3k$_$5,missing,0.8563552202847089,0.04337078814186025,0.10027399157343075,0.3333333333333333,0.33333333333333337,0.33333333333333337,T,A,False,-0.8660254037844387,1.0460437739027513,within-modality normalization makes each nonzero modality sum near 1
191,5O1W39o56gg$_$1,missing,0.3580694818875284,0.1017996713236726,0.540130846788799,0.3333333333333333,0.3333333333333334,0.3333333333333333,V,A,False,-0.8660254037844387,0.46306732401932155,within-modality normalization makes each nonzero modality sum near 1
192,5O1W39o56gg$_$2,missing,0.6081981848186035,0.3379930519266586,0.053808763254737865,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.559049140157191,within-modality normalization makes each nonzero modality sum near 1
193,5O1W39o56gg$_$9,missing,0.7258323395466966,0.05387292892066302,0.22029473153264037,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.7849980124267265,within-modality normalization makes each nonzero modality sum near 1
194,5i6AgQSjXO4$_$3,missing,0.518478259728951,0.12394956159430243,0.3575721786767467,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.41876754347806194,within-modality normalization makes each nonzero modality sum near 1
195,5i6AgQSjXO4$_$2,missing,0.6508432896088739,0.06701964517757272,0.2821370652135533,0.3333333333333333,0.33333333333333326,0.3333333333333333,T,T,True,0.8660254037844387,0.6350199125510811,within-modality normalization makes each nonzero modality sum near 1
196,5i6AgQSjXO4$_$6,missing,0.21233961413640576,0.5948491297906681,0.19281125607292618,0.4,0.2,0.4,A,T,False,-0.8660254037844387,0.7896982595813362,within-modality normalization makes each nonzero modality sum near 1
197,5kaCGzjYukM$_$0,missing,0.8051120902956894,0.10051779155380736,0.09437011815050317,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.9435575139247122,within-modality normalization makes each nonzero modality sum near 1
198,5kaCGzjYukM$_$3,missing,0.3047526539443396,0.09623536135266782,0.5990119847029924,0.3333333333333333,0.3333333333333333,0.3333333333333333,V,T,False,0.0,0.5313573027393184,within-modality normalization makes each nonzero modality sum near 1
199,5kaCGzjYukM$_$2,missing,0.4061911398946066,0.26896524095295793,0.3248436191524355,0.3333333333333333,0.3333333333333333,0.3333333333333334,T,V,False,0.0,0.1457156131225466,within-modality normalization makes each nonzero modality sum near 1
200,5kaCGzjYukM$_$5,missing,0.4579062446032568,0.10181886483585688,0.4402748905608863,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.4630289369949529,within-modality normalization makes each nonzero modality sum near 1
201,5kaCGzjYukM$_$7,missing,0.9524861628690965,0.02925366332208848,0.018260173808815058,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.2383056590715262,within-modality normalization makes each nonzero modality sum near 1
202,6KvG5VbLalY$_$9,missing,0.4663978761889327,0.21252362059590682,0.3210785032151605,0.33333333333333337,0.3333333333333333,0.33333333333333337,T,T,True,0.8660254037844387,0.26612908571119864,within-modality normalization makes each nonzero modality sum near 1
203,6ZA8I83x-oY$_$0,missing,0.7545834624165624,0.15366407586755995,0.0917524617158777,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.842500258166458,within-modality normalization makes each nonzero modality sum near 1
