token_index,token,attention_mask,is_special,ref_word_index,ref_word,word_start_sec,word_end_sec,token_start_sec,token_end_sec,subword_rank,subword_count,sample_index,sample_id,mapping_status,video_duration_s
48,[PAD],0,1,-1,,,,,,-1,0,13,13,PASS,8.68425
49,[PAD],0,1,-1,,,,,,-1,0,13,13,PASS,8.68425
0,[CLS],1,1,-1,,,,,,-1,0,14,14,PASS,10.226375
1,he,1,0,0,He,0.0,0.66,0.0,0.66,0,1,14,14,PASS,10.226375
2,is,1,0,1,is,0.66,0.68,0.66,0.68,0,1,14,14,PASS,10.226375
3,the,1,0,2,the,0.68,0.76,0.68,0.76,0,1,14,14,PASS,10.226375
4,co,1,0,3,co,0.76,0.96,0.76,0.86,0,2,14,14,PASS,10.226375
5,-,1,0,3,co,0.76,0.96,0.86,0.96,1,2,14,14,PASS,10.226375
6,founder,1,0,4,founder,0.96,1.22,0.96,1.22,0,1,14,14,PASS,10.226375
7,of,1,0,5,of,1.22,1.52,1.22,1.52,0,1,14,14,PASS,10.226375
8,ross,1,0,6,Rossen,1.52,1.98,1.52,1.75,0,2,14,14,PASS,10.226375
9,##en,1,0,6,Rossen,1.52,1.98,1.75,1.98,1,2,14,14,PASS,10.226375
10,and,1,0,7,and,1.98,2.0,1.98,2.0,0,1,14,14,PASS,10.226375
11,vet,1,0,8,Vettese,2.0,2.36,2.0,2.12,0,3,14,14,PASS,10.226375
12,##tes,1,0,8,Vettese,2.0,2.36,2.12,2.2399999999999998,1,3,14,14,PASS,10.226375
13,##e,1,0,8,Vettese,2.0,2.36,2.2399999999999998,2.36,2,3,14,14,PASS,10.226375
14,limited,1,0,9,Limited,2.36,2.64,2.36,2.64,0,1,14,14,PASS,10.226375
15,and,1,0,10,and,2.64,3.28,2.64,3.28,0,1,14,14,PASS,10.226375
16,the,1,0,11,the,3.28,3.42,3.28,3.42,0,1,14,14,PASS,10.226375
17,former,1,0,12,former,3.42,3.68,3.42,3.68,0,1,14,14,PASS,10.226375
18,executive,1,0,13,Executive,3.68,4.1,3.68,4.1,0,1,14,14,PASS,10.226375
19,director,1,0,14,Director,4.1,4.58,4.1,4.58,0,1,14,14,PASS,10.226375
20,of,1,0,15,of,4.58,4.94,4.58,4.94,0,1,14,14,PASS,10.226375
21,uniform,1,0,16,Uniform,4.94,5.44,4.94,5.44,0,1,14,14,PASS,10.226375
22,final,1,0,17,Final,5.44,5.86,5.44,5.86,0,1,14,14,PASS,10.226375
23,examination,1,0,18,Examination,5.86,6.38,5.86,6.38,0,1,14,14,PASS,10.226375
24,(,1,0,19,UFE,6.38,7.24,6.38,6.595,0,4,14,14,PASS,10.226375
25,u,1,0,19,UFE,6.38,7.24,6.595,6.8100000000000005,1,4,14,14,PASS,10.226375
26,##fe,1,0,19,UFE,6.38,7.24,6.8100000000000005,7.025,2,4,14,14,PASS,10.226375
27,),1,0,19,UFE,6.38,7.24,7.025,7.24,3,4,14,14,PASS,10.226375
28,courses,1,0,20,courses,7.24,8.1,7.24,8.1,0,1,14,14,PASS,10.226375
29,at,1,0,21,at,8.1,8.36,8.1,8.36,0,1,14,14,PASS,10.226375
30,toronto,1,0,22,Toronto's,8.36,8.8,8.36,8.506666666666666,0,3,14,14,PASS,10.226375
31,',1,0,22,Toronto's,8.36,8.8,8.506666666666666,8.653333333333334,1,3,14,14,PASS,10.226375
32,s,1,0,22,Toronto's,8.36,8.8,8.653333333333334,8.8,2,3,14,14,PASS,10.226375
33,york,1,0,23,York,8.8,8.96,8.8,8.96,0,1,14,14,PASS,10.226375
34,university,1,0,24,University,8.96,9.56,8.96,9.260000000000002,0,2,14,14,PASS,10.226375
35,.,1,0,24,University,8.96,9.56,9.260000000000002,9.56,1,2,14,14,PASS,10.226375
36,[SEP],1,1,-1,,,,,,-1,0,14,14,PASS,10.226375
37,[PAD],0,1,-1,,,,,,-1,0,14,14,PASS,10.226375
38,[PAD],0,1,-1,,,,,,-1,0,14,14,PASS,10.226375
39,[PAD],0,1,-1,,,,,,-1,0,14,14,PASS,10.226375
40,[PAD],0,1,-1,,,,,,-1,0,14,14,PASS,10.226375
41,[PAD],0,1,-1,,,,,,-1,0,14,14,PASS,10.226375
42,[PAD],0,1,-1,,,,,,-1,0,14,14,PASS,10.226375
43,[PAD],0,1,-1,,,,,,-1,0,14,14,PASS,10.226375
44,[PAD],0,1,-1,,,,,,-1,0,14,14,PASS,10.226375
45,[PAD],0,1,-1,,,,,,-1,0,14,14,PASS,10.226375
46,[PAD],0,1,-1,,,,,,-1,0,14,14,PASS,10.226375
47,[PAD],0,1,-1,,,,,,-1,0,14,14,PASS,10.226375
48,[PAD],0,1,-1,,,,,,-1,0,14,14,PASS,10.226375
49,[PAD],0,1,-1,,,,,,-1,0,14,14,PASS,10.226375
0,[CLS],1,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
1,however,1,0,0,However,6.0,6.22,6.0,6.109999999999999,0,2,15,15,PASS,7.3143125
2,",",1,0,0,However,6.0,6.22,6.109999999999999,6.22,1,2,15,15,PASS,7.3143125
3,despite,1,0,1,despite,6.48,6.74,6.48,6.74,0,1,15,15,PASS,7.3143125
4,their,1,0,2,their,6.74,6.98,6.74,6.98,0,1,15,15,PASS,7.3143125
5,poverty,1,0,3,poverty,6.98,7.2,6.98,7.2,0,1,15,15,PASS,7.3143125
6,",",1,0,4,the,7.28,7.3,7.28,7.29,0,2,15,15,PASS,7.3143125
7,the,1,0,4,the,7.28,7.3,7.29,7.3,1,2,15,15,PASS,7.3143125
8,family,1,0,5,family,7.3,7.3143125,7.3,7.3143125,0,1,15,15,PASS,7.3143125
9,prior,1,0,6,prioritize,7.3143125,7.3143125,7.3143125,7.3143125,0,3,15,15,PASS,7.3143125
10,##iti,1,0,6,prioritize,7.3143125,7.3143125,7.3143125,7.3143125,1,3,15,15,PASS,7.3143125
11,##ze,1,0,6,prioritize,7.3143125,7.3143125,7.3143125,7.3143125,2,3,15,15,PASS,7.3143125
12,education,1,0,7,education,7.3143125,7.3143125,7.3143125,7.3143125,0,1,15,15,PASS,7.3143125
13,because,1,0,8,because,7.3143125,7.3143125,7.3143125,7.3143125,0,1,15,15,PASS,7.3143125
14,they,1,0,9,they,7.3143125,7.3143125,7.3143125,7.3143125,0,1,15,15,PASS,7.3143125
15,believed,1,0,10,believed,7.3143125,7.3143125,7.3143125,7.3143125,0,1,15,15,PASS,7.3143125
16,in,1,0,11,in,7.3143125,7.3143125,7.3143125,7.3143125,0,1,15,15,PASS,7.3143125
17,its,1,0,12,its,7.3143125,7.3143125,7.3143125,7.3143125,0,1,15,15,PASS,7.3143125
18,power,1,0,13,power,7.3143125,7.3143125,7.3143125,7.3143125,0,1,15,15,PASS,7.3143125
19,to,1,0,14,to,7.3143125,7.3143125,7.3143125,7.3143125,0,1,15,15,PASS,7.3143125
20,transform,1,0,15,transform,7.3143125,7.3143125,7.3143125,7.3143125,0,1,15,15,PASS,7.3143125
21,lives,1,0,16,lives,7.3143125,7.3143125,7.3143125,7.3143125,0,1,15,15,PASS,7.3143125
22,[SEP],1,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
23,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
24,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
25,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
26,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
27,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
28,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
29,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
30,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
31,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
32,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
33,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
34,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
35,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
36,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
37,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
38,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
39,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
40,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
41,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
42,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
43,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
44,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
45,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
46,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
47,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
48,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
49,[PAD],0,1,-1,,,,,,-1,0,15,15,PASS,7.3143125
0,[CLS],1,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
1,it,1,0,0,It's,0.0,0.62,0.0,0.20666666666666667,0,3,16,16,PASS,3.0436875
2,',1,0,0,It's,0.0,0.62,0.20666666666666667,0.41333333333333333,1,3,16,16,PASS,3.0436875
3,s,1,0,0,It's,0.0,0.62,0.41333333333333333,0.62,2,3,16,16,PASS,3.0436875
4,a,1,0,1,a,0.62,0.78,0.62,0.78,0,1,16,16,PASS,3.0436875
5,terrible,1,0,2,terrible,0.78,1.12,0.78,1.12,0,1,16,16,PASS,3.0436875
6,",",1,0,3,this,1.1500000000000001,1.1700000000000002,1.1500000000000001,1.1600000000000001,0,2,16,16,PASS,3.0436875
7,this,1,0,3,this,1.1500000000000001,1.1700000000000002,1.1600000000000001,1.1700000000000002,1,2,16,16,PASS,3.0436875
8,is,1,0,4,is,1.1700000000000002,1.62,1.1700000000000002,1.62,0,1,16,16,PASS,3.0436875
9,a,1,0,5,a,1.62,1.76,1.62,1.76,0,1,16,16,PASS,3.0436875
10,terrible,1,0,6,terrible,1.76,2.06,1.76,2.06,0,1,16,16,PASS,3.0436875
11,movie,1,0,7,movie,2.06,2.44,2.06,2.44,0,1,16,16,PASS,3.0436875
12,[SEP],1,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
13,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
14,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
15,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
16,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
17,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
18,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
19,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
20,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
21,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
22,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
23,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
24,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
25,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
26,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
27,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
28,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
29,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
30,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
31,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
32,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
33,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
34,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
35,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
36,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
37,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
38,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
39,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
40,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
41,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
42,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
43,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
44,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
45,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
46,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
47,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
48,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
49,[PAD],0,1,-1,,,,,,-1,0,16,16,PASS,3.0436875
0,[CLS],1,1,-1,,,,,,-1,0,17,17,PASS,9.563375
1,applying,1,0,0,Applying,0.0,0.98,0.0,0.98,0,1,17,17,PASS,9.563375
2,these,1,0,1,these,0.98,1.32,0.98,1.32,0,1,17,17,PASS,9.563375
3,four,1,0,2,four,1.32,1.68,1.32,1.68,0,1,17,17,PASS,9.563375
4,design,1,0,3,design,1.68,2.12,1.68,2.12,0,1,17,17,PASS,9.563375
5,concepts,1,0,4,concepts,2.12,2.64,2.12,2.64,0,1,17,17,PASS,9.563375
6,to,1,0,5,to,2.64,2.94,2.64,2.94,0,1,17,17,PASS,9.563375
7,your,1,0,6,your,2.94,3.08,2.94,3.08,0,1,17,17,PASS,9.563375
8,presentations,1,0,7,presentations,3.08,3.62,3.08,3.62,0,1,17,17,PASS,9.563375
9,is,1,0,8,is,3.62,4.44,3.62,4.44,0,1,17,17,PASS,9.563375
10,simple,1,0,9,simple,4.44,5.08,4.44,4.76,0,2,17,17,PASS,9.563375
11,",",1,0,9,simple,4.44,5.08,4.76,5.08,1,2,17,17,PASS,9.563375
12,easy,1,0,10,easy,5.54,5.82,5.54,5.82,0,1,17,17,PASS,9.563375
13,and,1,0,11,and,6.58,6.6,6.58,6.6,0,1,17,17,PASS,9.563375
14,will,1,0,12,will,6.6,6.9,6.6,6.9,0,1,17,17,PASS,9.563375
15,make,1,0,13,make,6.9,7.08,6.9,7.08,0,1,17,17,PASS,9.563375
16,people,1,0,14,people,7.08,7.34,7.08,7.34,0,1,17,17,PASS,9.563375
17,think,1,0,15,think,7.34,7.6,7.34,7.6,0,1,17,17,PASS,9.563375
18,you,1,0,16,you,7.6,7.8,7.6,7.8,0,1,17,17,PASS,9.563375
19,turned,1,0,17,turned,7.8,7.98,7.8,7.98,0,1,17,17,PASS,9.563375
20,into,1,0,18,into,7.98,8.22,7.98,8.22,0,1,17,17,PASS,9.563375
21,a,1,0,19,a,8.22,8.36,8.22,8.36,0,1,17,17,PASS,9.563375
22,design,1,0,20,design,8.36,8.62,8.36,8.62,0,1,17,17,PASS,9.563375
23,guru,1,0,21,guru,8.62,8.96,8.62,8.79,0,2,17,17,PASS,9.563375
24,.,1,0,21,guru,8.62,8.96,8.79,8.96,1,2,17,17,PASS,9.563375
25,[SEP],1,1,-1,,,,,,-1,0,17,17,PASS,9.563375
26,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
27,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
28,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
29,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
30,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
31,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
32,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
33,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
34,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
35,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
36,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
37,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
38,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
39,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
40,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
41,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
42,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
43,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
44,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
45,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
46,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
47,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
48,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
49,[PAD],0,1,-1,,,,,,-1,0,17,17,PASS,9.563375
0,[CLS],1,1,-1,,,,,,-1,0,18,18,PASS,18.6365625
1,-,1,0,0,And,0.0,0.66,0.0,0.33,0,2,18,18,PASS,18.6365625
2,and,1,0,0,And,0.0,0.66,0.33,0.66,1,2,18,18,PASS,18.6365625
3,in,1,0,1,in,0.66,0.8,0.66,0.8,0,1,18,18,PASS,18.6365625
4,denmark,1,0,2,Denmark,0.8,1.1,0.8,1.1,0,1,18,18,PASS,18.6365625
5,-,1,0,3,the,1.64,1.7,1.64,1.67,0,2,18,18,PASS,18.6365625
6,the,1,0,3,the,1.64,1.7,1.67,1.7,1,2,18,18,PASS,18.6365625
7,first,1,0,4,first,1.7,1.92,1.7,1.92,0,1,18,18,PASS,18.6365625
8,baltic,1,0,5,Baltic,1.92,2.32,1.92,2.32,0,1,18,18,PASS,18.6365625
9,cod,1,0,6,Cod,2.32,2.68,2.32,2.68,0,1,18,18,PASS,18.6365625
10,fishery,1,0,7,fishery,2.68,3.58,2.68,3.58,0,1,18,18,PASS,18.6365625
11,has,1,0,8,has,3.58,3.78,3.58,3.78,0,1,18,18,PASS,18.6365625
12,been,1,0,9,been,3.78,3.94,3.78,3.94,0,1,18,18,PASS,18.6365625
13,msc,1,0,10,MSC,3.94,4.42,3.94,4.18,0,2,18,18,PASS,18.6365625
14,–,1,0,10,MSC,3.94,4.42,4.18,4.42,1,2,18,18,PASS,18.6365625
15,certified,1,0,11,certified,4.42,4.96,4.42,4.96,0,1,18,18,PASS,18.6365625
16,-,1,0,12,Meanwhile,6.26,6.68,6.26,6.47,0,2,18,18,PASS,18.6365625
17,meanwhile,1,0,12,Meanwhile,6.26,6.68,6.47,6.68,1,2,18,18,PASS,18.6365625
18,",",1,0,13,the,7.16,7.28,7.16,7.220000000000001,0,2,18,18,PASS,18.6365625
19,the,1,0,13,the,7.16,7.28,7.220000000000001,7.28,1,2,18,18,PASS,18.6365625
20,fae,1,0,14,Faeroese,7.28,7.7,7.28,7.42,0,3,18,18,PASS,18.6365625
21,##ro,1,0,14,Faeroese,7.28,7.7,7.42,7.5600000000000005,1,3,18,18,PASS,18.6365625
22,##ese,1,0,14,Faeroese,7.28,7.7,7.5600000000000005,7.7,2,3,18,18,PASS,18.6365625
23,mack,1,0,15,Mackerel,7.7,8.14,7.7,7.846666666666667,0,3,18,18,PASS,18.6365625
24,##ere,1,0,15,Mackerel,7.7,8.14,7.846666666666667,7.993333333333334,1,3,18,18,PASS,18.6365625
25,##l,1,0,15,Mackerel,7.7,8.14,7.993333333333334,8.14,2,3,18,18,PASS,18.6365625
26,fishery,1,0,16,Fishery,8.14,8.66,8.14,8.66,0,1,18,18,PASS,18.6365625
27,has,1,0,17,has,8.66,8.78,8.66,8.78,0,1,18,18,PASS,18.6365625
28,been,1,0,18,been,8.78,8.96,8.78,8.96,0,1,18,18,PASS,18.6365625
29,denied,1,0,19,denied,8.96,9.36,8.96,9.36,0,1,18,18,PASS,18.6365625
30,msc,1,0,20,MSC,9.36,9.82,9.36,9.82,0,1,18,18,PASS,18.6365625
31,certification,1,0,21,certification,9.82,10.42,9.82,10.42,0,1,18,18,PASS,18.6365625
32,based,1,0,22,based,10.900000000000002,11.3,10.900000000000002,11.3,0,1,18,18,PASS,18.6365625
33,on,1,0,23,on,11.3,11.54,11.3,11.54,0,1,18,18,PASS,18.6365625
34,the,1,0,24,the,11.54,11.64,11.54,11.64,0,1,18,18,PASS,18.6365625
35,fact,1,0,25,fact,11.64,11.84,11.64,11.84,0,1,18,18,PASS,18.6365625
36,that,1,0,26,that,11.84,12.04,11.84,12.04,0,1,18,18,PASS,18.6365625
37,the,1,0,27,the,12.04,12.16,12.04,12.16,0,1,18,18,PASS,18.6365625
38,fishery,1,0,28,fishery,12.16,12.58,12.16,12.58,0,1,18,18,PASS,18.6365625
39,has,1,0,29,has,12.58,12.68,12.58,12.68,0,1,18,18,PASS,18.6365625
40,failed,1,0,30,failed,12.68,12.98,12.68,12.98,0,1,18,18,PASS,18.6365625
41,to,1,0,31,to,12.98,13.2,12.98,13.2,0,1,18,18,PASS,18.6365625
42,reach,1,0,32,reach,13.2,13.42,13.2,13.42,0,1,18,18,PASS,18.6365625
43,an,1,0,33,an,13.42,13.56,13.42,13.56,0,1,18,18,PASS,18.6365625
44,agreement,1,0,34,agreement,13.56,13.98,13.56,13.98,0,1,18,18,PASS,18.6365625
45,on,1,0,35,on,13.98,14.76,13.98,14.76,0,1,18,18,PASS,18.6365625
46,mack,1,0,36,mackerel,14.76,15.22,14.76,14.913333333333334,0,3,18,18,PASS,18.6365625
47,##ere,1,0,36,mackerel,14.76,15.22,14.913333333333334,15.066666666666666,1,3,18,18,PASS,18.6365625
48,##l,1,0,36,mackerel,14.76,15.22,15.066666666666666,15.22,2,3,18,18,PASS,18.6365625
49,[SEP],1,1,-1,,,,,,-1,0,18,18,PASS,18.6365625
0,[CLS],1,1,-1,,,,,,-1,0,19,19,PASS,13.6108125
1,people,1,0,0,People,0.0,0.64,0.0,0.64,0,1,19,19,PASS,13.6108125
2,are,1,0,1,are,0.64,0.88,0.64,0.88,0,1,19,19,PASS,13.6108125
3,surprisingly,1,0,2,surprisingly,0.88,1.52,0.88,1.52,0,1,19,19,PASS,13.6108125
4,for,1,0,3,forgiving,1.52,2.12,1.52,1.82,0,2,19,19,PASS,13.6108125
5,##giving,1,0,3,forgiving,1.52,2.12,1.82,2.12,1,2,19,19,PASS,13.6108125
6,brands,1,0,4,brands,2.12,2.66,2.12,2.66,0,1,19,19,PASS,13.6108125
7,when,1,0,5,when,2.66,2.96,2.66,2.96,0,1,19,19,PASS,13.6108125
8,they,1,0,6,they,2.96,3.12,2.96,3.12,0,1,19,19,PASS,13.6108125
9,own,1,0,7,own,3.12,3.42,3.12,3.42,0,1,19,19,PASS,13.6108125
10,up,1,0,8,up,3.42,3.68,3.42,3.68,0,1,19,19,PASS,13.6108125
11,to,1,0,9,to,3.68,3.88,3.68,3.88,0,1,19,19,PASS,13.6108125
12,mistakes,1,0,10,mistakes,3.88,4.26,3.88,4.26,0,1,19,19,PASS,13.6108125
13,",",1,0,11,and,5.28,5.3,5.28,5.29,0,2,19,19,PASS,13.6108125
14,and,1,0,11,and,5.28,5.3,5.29,5.3,1,2,19,19,PASS,13.6108125
15,unfortunately,1,0,12,unfortunately,5.3,5.88,5.3,5.88,0,1,19,19,PASS,13.6108125
16,some,1,0,13,some,5.88,6.28,5.88,6.28,0,1,19,19,PASS,13.6108125
17,hate,1,0,14,haters,6.28,6.74,6.28,6.51,0,2,19,19,PASS,13.6108125
18,##rs,1,0,14,haters,6.28,6.74,6.51,6.74,1,2,19,19,PASS,13.6108125
19,out,1,0,15,out,6.74,6.9,6.74,6.9,0,1,19,19,PASS,13.6108125
20,there,1,0,16,there,6.9,7.26,6.9,7.26,0,1,19,19,PASS,13.6108125
21,love,1,0,17,love,7.26,7.78,7.26,7.78,0,1,19,19,PASS,13.6108125
22,to,1,0,18,to,7.78,8.14,7.78,8.14,0,1,19,19,PASS,13.6108125
23,point,1,0,19,point,8.14,8.36,8.14,8.36,0,1,19,19,PASS,13.6108125
24,fingers,1,0,20,fingers,8.36,8.76,8.36,8.76,0,1,19,19,PASS,13.6108125
25,and,1,0,21,and,8.76,9.12,8.76,9.12,0,1,19,19,PASS,13.6108125
26,jump,1,0,22,jump,9.12,9.32,9.12,9.32,0,1,19,19,PASS,13.6108125
27,all,1,0,23,all,9.32,9.62,9.32,9.62,0,1,19,19,PASS,13.6108125
28,over,1,0,24,over,9.62,9.9,9.62,9.9,0,1,19,19,PASS,13.6108125
29,imperfect,1,0,25,imperfections,9.9,10.74,9.9,10.32,0,2,19,19,PASS,13.6108125
30,##ions,1,0,25,imperfections,9.9,10.74,10.32,10.74,1,2,19,19,PASS,13.6108125
31,",",1,0,26,but,11.26,11.32,11.26,11.29,0,2,19,19,PASS,13.6108125
32,but,1,0,26,but,11.26,11.32,11.29,11.32,1,2,19,19,PASS,13.6108125
33,for,1,0,27,for,11.32,11.44,11.32,11.44,0,1,19,19,PASS,13.6108125
34,the,1,0,28,the,11.44,11.56,11.44,11.56,0,1,19,19,PASS,13.6108125
35,most,1,0,29,most,11.56,11.72,11.56,11.72,0,1,19,19,PASS,13.6108125
36,part,1,0,30,part,11.72,12.0,11.72,11.86,0,2,19,19,PASS,13.6108125
37,",",1,0,30,part,11.72,12.0,11.86,12.0,1,2,19,19,PASS,13.6108125
38,people,1,0,31,people,12.14,12.28,12.14,12.28,0,1,19,19,PASS,13.6108125
39,understand,1,0,32,understand,12.28,12.92,12.28,12.92,0,1,19,19,PASS,13.6108125
40,[SEP],1,1,-1,,,,,,-1,0,19,19,PASS,13.6108125
41,[PAD],0,1,-1,,,,,,-1,0,19,19,PASS,13.6108125
42,[PAD],0,1,-1,,,,,,-1,0,19,19,PASS,13.6108125
43,[PAD],0,1,-1,,,,,,-1,0,19,19,PASS,13.6108125
44,[PAD],0,1,-1,,,,,,-1,0,19,19,PASS,13.6108125
45,[PAD],0,1,-1,,,,,,-1,0,19,19,PASS,13.6108125
46,[PAD],0,1,-1,,,,,,-1,0,19,19,PASS,13.6108125
47,[PAD],0,1,-1,,,,,,-1,0,19,19,PASS,13.6108125
48,[PAD],0,1,-1,,,,,,-1,0,19,19,PASS,13.6108125
49,[PAD],0,1,-1,,,,,,-1,0,19,19,PASS,13.6108125
0,[CLS],1,1,-1,,,,,,-1,0,20,20,PASS,10.809875
1,and,1,0,0,And,0.0,0.64,0.0,0.64,0,1,20,20,PASS,10.809875
2,of,1,0,1,of,0.64,0.78,0.64,0.78,0,1,20,20,PASS,10.809875
3,course,1,0,2,course,0.78,0.98,0.78,0.88,0,2,20,20,PASS,10.809875
4,",",1,0,2,course,0.78,0.98,0.88,0.98,1,2,20,20,PASS,10.809875
5,click,1,0,3,click,0.98,1.36,0.98,1.36,0,1,20,20,PASS,10.809875
6,in,1,0,4,in,1.36,1.58,1.36,1.58,0,1,20,20,PASS,10.809875
7,the,1,0,5,the,1.58,1.72,1.58,1.72,0,1,20,20,PASS,10.809875
8,link,1,0,6,link,1.72,1.92,1.72,1.92,0,1,20,20,PASS,10.809875
9,of,1,0,7,of,1.92,2.14,1.92,2.14,0,1,20,20,PASS,10.809875
10,the,1,0,8,the,2.14,2.22,2.14,2.22,0,1,20,20,PASS,10.809875
11,description,1,0,9,description,2.22,2.48,2.22,2.48,0,1,20,20,PASS,10.809875
