sample_index,sample_id,modality,rank,start_index,end_index,score,source_scale
321,HmXXW45eZL4$_$1,V,2,10,11,0.0602173605469609,1
321,HmXXW45eZL4$_$1,V,3,19,19,0.0444669541794312,peak
322,HmXXW45eZL4$_$4,V,1,3,7,0.41152998317733347,3
322,HmXXW45eZL4$_$4,V,2,1,3,0.17449660884706258,1
322,HmXXW45eZL4$_$4,V,3,5,5,0.0905840005906119,peak
323,IM6HW1HwHhM$_$11,V,1,5,10,0.3418918341530091,5
323,IM6HW1HwHhM$_$11,V,2,23,25,0.10763335203311561,1
323,IM6HW1HwHhM$_$11,V,3,22,23,0.1001454532438206,3
324,IM6HW1HwHhM$_$15,V,1,14,16,0.2037533753465916,3
324,IM6HW1HwHhM$_$15,V,2,5,7,0.1892829576331663,5
324,IM6HW1HwHhM$_$15,V,3,8,9,0.1290089967017541,1
325,IM6HW1HwHhM$_$17,V,1,16,22,0.567660257346155,5
325,IM6HW1HwHhM$_$17,V,2,21,25,0.3140450066391319,1
325,IM6HW1HwHhM$_$17,V,3,17,18,0.1670875843455425,1
326,IUmxJNs2zaY$_$3,V,1,21,26,0.238601943257128,5
326,IUmxJNs2zaY$_$3,V,2,1,4,0.1170727828924534,1
326,IUmxJNs2zaY$_$3,V,3,5,6,0.0713452461974304,5
327,IUmxJNs2zaY$_$2,V,1,12,16,0.3792489948971584,5
327,IUmxJNs2zaY$_$2,V,2,14,14,0.080472826077924,peak
327,IUmxJNs2zaY$_$2,V,3,18,19,0.0745474123517562,1
328,JAnRCQ9A0vI$_$1,V,1,1,48,0.9999999999999964,1
328,JAnRCQ9A0vI$_$1,V,2,47,47,0.1967413561054762,peak
329,JAnRCQ9A0vI$_$0,V,1,6,8,0.486913155635448,3
329,JAnRCQ9A0vI$_$0,V,2,9,10,0.1892501186102378,1
330,JAnRCQ9A0vI$_$3,V,1,5,10,0.22546417424497614,5
330,JAnRCQ9A0vI$_$3,V,2,14,19,0.19359809563920738,5
330,JAnRCQ9A0vI$_$3,V,3,31,32,0.0562686837994831,3
331,JAnRCQ9A0vI$_$2,V,1,12,23,0.49800674347823154,3
331,JAnRCQ9A0vI$_$2,V,2,16,16,0.0483012227839526,peak
331,JAnRCQ9A0vI$_$2,V,3,34,34,0.0189406972330392,1
333,JAnRCQ9A0vI$_$4,V,1,9,12,0.43778466510524705,5
333,JAnRCQ9A0vI$_$4,V,2,3,5,0.2138299911184781,1
333,JAnRCQ9A0vI$_$4,V,3,12,12,0.1665313927230406,1
334,JAnRCQ9A0vI$_$8,V,1,27,29,0.5082552981764414,3
334,JAnRCQ9A0vI$_$8,V,2,15,23,0.16905700673566562,5
334,JAnRCQ9A0vI$_$8,V,3,34,36,0.0422950550353209,5
335,JOK1SSmPtFw$_$10,V,1,6,9,0.33009191004414923,3
335,JOK1SSmPtFw$_$10,V,2,7,7,0.0948438591276105,peak
335,JOK1SSmPtFw$_$10,V,3,13,13,0.0723156686480406,5
336,JOK1SSmPtFw$_$13,V,1,7,11,0.5636191226344476,3
336,JOK1SSmPtFw$_$13,V,2,10,10,0.1382971471693542,peak
337,JOK1SSmPtFw$_$14,V,1,6,9,0.4355468691875531,3
337,JOK1SSmPtFw$_$14,V,2,6,6,0.1113824631561832,1
337,JOK1SSmPtFw$_$14,V,3,14,14,0.0536043472281212,1
338,JOK1SSmPtFw$_$16,V,1,9,12,0.5335256971766524,3
338,JOK1SSmPtFw$_$16,V,2,11,11,0.15333366132555,peak
338,JOK1SSmPtFw$_$16,V,3,9,9,0.1222372248320532,1
339,JOK1SSmPtFw$_$0,V,1,29,35,0.1941857951189292,5
339,JOK1SSmPtFw$_$0,V,2,14,17,0.10985355185428419,5
339,JOK1SSmPtFw$_$0,V,3,35,37,0.07832487523036111,1
340,JOK1SSmPtFw$_$5,V,1,17,23,0.2505691494129243,5
340,JOK1SSmPtFw$_$5,V,2,5,7,0.0507484090705384,1
340,JOK1SSmPtFw$_$5,V,3,18,18,0.043049206776015,1
341,JOK1SSmPtFw$_$4,V,1,8,10,0.4030708494636221,3
341,JOK1SSmPtFw$_$4,V,2,11,12,0.1630074292883416,1
342,JOK1SSmPtFw$_$8,V,1,10,13,0.4715987109372592,5
342,JOK1SSmPtFw$_$8,V,2,5,6,0.13749327595481442,1
342,JOK1SSmPtFw$_$8,V,3,12,12,0.1229742769881279,peak
343,JPT38CA3sGI$_$1,V,1,10,14,0.383888849808463,5
343,JPT38CA3sGI$_$1,V,2,14,15,0.13448642382707449,1
343,JPT38CA3sGI$_$1,V,3,2,3,0.1187394857790056,3
344,JPT38CA3sGI$_$0,V,1,5,8,0.47493044001866025,1
344,JPT38CA3sGI$_$0,V,2,7,7,0.1310806832566329,peak
345,JPT38CA3sGI$_$5,V,1,2,5,0.3266123717164108,5
345,JPT38CA3sGI$_$5,V,2,7,8,0.1344961240310077,1
345,JPT38CA3sGI$_$5,V,3,3,3,0.0889605498540627,peak
346,JVpF99zuQhA$_$0,V,1,15,17,0.1938273013439018,1
346,JVpF99zuQhA$_$0,V,2,5,7,0.188123062644066,5
346,JVpF99zuQhA$_$0,V,3,3,5,0.1791394545827098,3
347,JVpF99zuQhA$_$2,V,1,8,14,0.3843309375893312,5
347,JVpF99zuQhA$_$2,V,2,22,23,0.0893578749224733,1
347,JVpF99zuQhA$_$2,V,3,9,9,0.0616798121293927,peak
348,JVpF99zuQhA$_$4,V,1,8,11,0.413521432843567,3
348,JVpF99zuQhA$_$4,V,2,10,10,0.1125299144214042,peak
348,JVpF99zuQhA$_$4,V,3,14,14,0.0409545479459478,1
349,K0m1tO3Ybyc$_$15,V,1,1,4,0.5187529209721415,3
349,K0m1tO3Ybyc$_$15,V,2,1,1,0.1502301675374978,1
349,K0m1tO3Ybyc$_$15,V,3,13,14,0.1246405514638972,1
350,K0m1tO3Ybyc$_$8,V,1,14,18,0.3330332757361377,5
350,K0m1tO3Ybyc$_$8,V,2,22,24,0.1560991078198669,1
350,K0m1tO3Ybyc$_$8,V,3,4,6,0.1450708297195719,5
351,K8gp7ncdUl8$_$5,V,1,13,18,0.1967843832888959,5
351,K8gp7ncdUl8$_$5,V,2,6,9,0.1299449532084588,3
351,K8gp7ncdUl8$_$5,V,3,25,26,0.06438900184003929,3
352,KDjl2exStlI$_$10,V,1,5,8,0.1737059758605874,5
352,KDjl2exStlI$_$10,V,2,9,11,0.12490215758122841,1
352,KDjl2exStlI$_$10,V,3,3,4,0.0748290108463047,3
353,KDjl2exStlI$_$13,V,1,5,8,0.187000935548307,5
353,KDjl2exStlI$_$13,V,2,5,5,0.0510430099370401,peak
353,KDjl2exStlI$_$13,V,3,1,2,0.050927541362192005,1
354,KDjl2exStlI$_$5,V,1,9,12,0.33288136737287555,5
354,KDjl2exStlI$_$5,V,2,12,14,0.2468314348411413,1
354,KDjl2exStlI$_$5,V,3,3,3,0.0564761203472841,1
355,KDjl2exStlI$_$4,V,1,10,15,0.40983245890708814,3
355,KDjl2exStlI$_$4,V,2,13,13,0.0708412633685918,peak
355,KDjl2exStlI$_$4,V,3,10,10,0.0651288930416616,1
356,KkKWFZZmmCM$_$1,V,1,26,28,0.38679433644938427,3
356,KkKWFZZmmCM$_$1,V,2,4,10,0.1950044603033001,5
356,KkKWFZZmmCM$_$1,V,3,13,15,0.1692099440568131,3
357,KpMCvUyQCXg$_$1,V,1,12,17,0.7061916032101652,3
357,KpMCvUyQCXg$_$1,V,2,15,15,0.1587431994276846,peak
357,KpMCvUyQCXg$_$1,V,3,1,1,0.0121655560355326,1
358,KpMCvUyQCXg$_$3,V,1,6,9,0.20042683503594377,5
358,KpMCvUyQCXg$_$3,V,2,5,6,0.1069233588724933,1
358,KpMCvUyQCXg$_$3,V,3,12,13,0.0617823023079833,1
359,KpMCvUyQCXg$_$5,V,1,9,13,0.501138860941018,3
359,KpMCvUyQCXg$_$5,V,2,11,11,0.1123608955136893,peak
359,KpMCvUyQCXg$_$5,V,3,7,7,0.0637710583516095,1
360,L1eFHRQGFeg$_$2,V,1,20,23,0.15468553227207232,3
360,L1eFHRQGFeg$_$2,V,2,36,39,0.1342607887379855,1
360,L1eFHRQGFeg$_$2,V,3,6,9,0.12712140216340218,5
361,MCsvw5-7lVE$_$1,V,1,20,27,0.3393720825970079,5
361,MCsvw5-7lVE$_$1,V,2,4,6,0.1457441171597409,1
361,MCsvw5-7lVE$_$1,V,3,20,21,0.0846512016393076,1
362,MCsvw5-7lVE$_$2,V,1,15,20,0.5418090850511396,3
362,MCsvw5-7lVE$_$2,V,2,18,18,0.1082909091368738,peak
362,MCsvw5-7lVE$_$2,V,3,15,15,0.0678514889877386,1
363,MCsvw5-7lVE$_$4,V,1,7,10,0.5340791584037797,3
363,MCsvw5-7lVE$_$4,V,2,8,8,0.1496634318861925,peak
363,MCsvw5-7lVE$_$4,V,3,11,11,0.0905363901880828,1
364,MMpo2bDk-DU$_$10,V,1,5,9,0.39892123750697345,5
364,MMpo2bDk-DU$_$10,V,2,6,6,0.0874399774861298,peak
364,MMpo2bDk-DU$_$10,V,3,9,9,0.0695154739419414,1
365,MMpo2bDk-DU$_$17,V,1,21,28,0.335766222129457,5
365,MMpo2bDk-DU$_$17,V,2,24,24,0.0451851140157391,peak
365,MMpo2bDk-DU$_$17,V,3,14,14,0.0327332526398158,1
366,MMpo2bDk-DU$_$16,V,1,5,9,0.16116932163443762,5
366,MMpo2bDk-DU$_$16,V,2,6,6,0.0328187217274873,peak
366,MMpo2bDk-DU$_$16,V,3,12,12,0.0294966810172534,1
367,MMpo2bDk-DU$_$19,V,1,2,8,0.8151095636080378,3
367,MMpo2bDk-DU$_$19,V,2,4,5,0.2801939270729048,1
367,MMpo2bDk-DU$_$19,V,3,7,8,0.23321256349470298,1
368,MjaaudUc5-4$_$1,V,1,8,12,0.3962610142872383,3
368,MjaaudUc5-4$_$1,V,2,10,10,0.083225953128236,peak
368,MjaaudUc5-4$_$1,V,3,17,17,0.0244209501659191,1
369,MjaaudUc5-4$_$0,V,1,2,5,0.7286298804240634,5
369,MjaaudUc5-4$_$0,V,2,3,3,0.1868802053291842,peak
369,MjaaudUc5-4$_$0,V,3,1,1,0.1413582231350831,1
370,MjaaudUc5-4$_$3,V,1,8,11,0.4225756974109837,1
370,MjaaudUc5-4$_$3,V,2,10,10,0.1142031018316415,peak
371,MjaaudUc5-4$_$6,V,1,5,7,0.3976107857109892,5
371,MjaaudUc5-4$_$6,V,2,7,8,0.2392964536656742,3
371,MjaaudUc5-4$_$6,V,3,9,10,0.1460150545810818,1
372,MoQmPA7Q07Q$_$1,V,1,21,25,0.2964250417249319,5
372,MoQmPA7Q07Q$_$1,V,2,8,9,0.0814903311075782,1
372,MoQmPA7Q07Q$_$1,V,3,25,25,0.078741273934532,peak
373,MoQmPA7Q07Q$_$2,V,1,19,26,0.4143376046387489,3
373,MoQmPA7Q07Q$_$2,V,2,18,20,0.1424508626079995,1
373,MoQmPA7Q07Q$_$2,V,3,24,24,0.0570221824962327,peak
374,N1X63d_jgmw$_$5,V,1,40,44,0.2221799668637897,3
374,N1X63d_jgmw$_$5,V,2,23,26,0.13933894630622318,5
374,N1X63d_jgmw$_$5,V,3,13,15,0.0950740984508444,3
376,NoZsdSGnNpI$_$7,V,1,20,28,0.43397392916054844,5
376,NoZsdSGnNpI$_$7,V,2,9,11,0.1083161506464301,3
376,NoZsdSGnNpI$_$7,V,3,24,24,0.0581574723897316,peak
377,Nrurc5sMUOE$_$5,V,1,19,23,0.1253848000321516,5
377,Nrurc5sMUOE$_$5,V,2,34,37,0.1019134166277655,3
377,Nrurc5sMUOE$_$5,V,3,1,3,0.0488713170874953,1
378,Nrurc5sMUOE$_$7,V,1,5,8,0.3380212054596917,5
378,Nrurc5sMUOE$_$7,V,2,7,7,0.0857066858083523,1
378,Nrurc5sMUOE$_$7,V,3,9,9,0.0826796065310764,1
379,Nrurc5sMUOE$_$8,V,1,5,14,0.35899754215716706,5
379,Nrurc5sMUOE$_$8,V,2,9,11,0.12262333207341551,1
379,Nrurc5sMUOE$_$8,V,3,24,26,0.09811761336626999,1
380,NzvNW7vP-Co$_$5,V,1,5,15,0.17935779816513947,5
380,NzvNW7vP-Co$_$5,V,2,34,40,0.060244648318041494,1
380,NzvNW7vP-Co$_$5,V,3,22,24,0.0487767584097871,3
381,NzvNW7vP-Co$_$4,V,1,9,12,0.1573850632740978,5
381,NzvNW7vP-Co$_$4,V,2,12,12,0.0403464929994615,peak
381,NzvNW7vP-Co$_$4,V,3,7,7,0.0381226440495422,1
382,NzvNW7vP-Co$_$7,V,1,21,30,0.15852165725047032,5
382,NzvNW7vP-Co$_$7,V,2,21,23,0.048046139359698495,1
382,NzvNW7vP-Co$_$7,V,3,3,4,0.025386064030131703,3
383,OLP0nCKwU6k$_$6,V,1,10,18,0.2231959275293799,5
383,OLP0nCKwU6k$_$6,V,2,3,5,0.0662878745052051,3
383,OLP0nCKwU6k$_$6,V,3,14,15,0.054006724113059,1
384,OrYBtyO0aPI$_$1,V,1,13,17,0.8248922114643712,1
384,OrYBtyO0aPI$_$1,V,2,15,15,0.2022855624556656,peak
385,OrYBtyO0aPI$_$4,V,1,2,5,0.843534642802182,5
385,OrYBtyO0aPI$_$4,V,2,3,3,0.2827362186354317,peak
386,PboaYD5hlG8$_$10,V,1,3,7,0.3520455788276483,3
386,PboaYD5hlG8$_$10,V,2,5,5,0.0792114926581453,peak
386,PboaYD5hlG8$_$10,V,3,14,14,0.0602632190580738,5
387,PboaYD5hlG8$_$3,V,1,11,13,0.3206628962743785,3
387,PboaYD5hlG8$_$3,V,2,4,5,0.16645686252677688,3
387,PboaYD5hlG8$_$3,V,3,6,6,0.0744284537916303,1
388,PboaYD5hlG8$_$2,V,1,4,7,0.36116335137618577,5
388,PboaYD5hlG8$_$2,V,2,1,4,0.26840902882097273,1
388,PboaYD5hlG8$_$2,V,3,7,8,0.1764652862496538,3
389,PboaYD5hlG8$_$7,V,1,9,17,0.6419643261169431,5
389,PboaYD5hlG8$_$7,V,2,13,13,0.1136045359324002,peak
389,PboaYD5hlG8$_$7,V,3,10,10,0.0771402365700714,1
390,PboaYD5hlG8$_$9,V,1,5,8,0.08284379923475099,5
390,PboaYD5hlG8$_$9,V,2,13,16,0.0825005626828717,5
390,PboaYD5hlG8$_$9,V,3,9,10,0.0399898717083051,1
391,PboaYD5hlG8$_$8,V,1,12,19,0.2942244830170365,5
391,PboaYD5hlG8$_$8,V,2,14,15,0.0744748749320938,1
391,PboaYD5hlG8$_$8,V,3,8,9,0.0715690423496297,3
392,Pt-D0LUHDSc$_$2,V,1,20,25,0.5503126461873589,3
392,Pt-D0LUHDSc$_$2,V,2,22,22,0.1166870307191202,peak
392,Pt-D0LUHDSc$_$2,V,3,20,20,0.0937367669218603,1
393,PwapK9d8IGk$_$4,V,1,16,24,0.2659944656955811,5
393,PwapK9d8IGk$_$4,V,2,6,9,0.1037431853856122,1
393,PwapK9d8IGk$_$4,V,3,36,37,0.0519270441599605,1
394,PyQrAYl1bFs$_$0,V,1,2,4,0.5952203243122426,3
395,PyQrAYl1bFs$_$3,V,1,9,12,0.4785209823842443,5
395,PyQrAYl1bFs$_$3,V,2,13,14,0.1982743306028794,1
395,PyQrAYl1bFs$_$3,V,3,9,9,0.1329433583310622,1
396,PyQrAYl1bFs$_$4,V,1,17,19,0.5135482511588704,3
396,PyQrAYl1bFs$_$4,V,2,7,11,0.2040033712600083,5
396,PyQrAYl1bFs$_$4,V,3,12,12,0.0396755162241887,1
398,Q7S0tX4FUNA$_$4,V,1,10,14,0.5775121818827605,3
398,Q7S0tX4FUNA$_$4,V,2,12,12,0.1594937148252364,peak
398,Q7S0tX4FUNA$_$4,V,3,5,5,0.0590755381412325,1
400,Q7S0tX4FUNA$_$8,V,1,2,4,0.26862152802579253,3
400,Q7S0tX4FUNA$_$8,V,2,14,15,0.1431608837356337,1
400,Q7S0tX4FUNA$_$8,V,3,1,2,0.1373445749144001,1
401,Qa6Yz62V-Yc$_$0,V,1,7,13,0.1326514027277221,5
401,Qa6Yz62V-Yc$_$0,V,2,22,23,0.0365910536357854,3
401,Qa6Yz62V-Yc$_$0,V,3,9,9,0.0196393658869808,peak
402,QjcQx8_PQfw$_$10,V,1,19,24,0.558413719185423,5
402,QjcQx8_PQfw$_$10,V,2,6,13,0.2597427652733116,1
402,QjcQx8_PQfw$_$10,V,3,22,22,0.1428107559115864,1
403,QjcQx8_PQfw$_$7,V,1,13,18,0.1674407189246335,5
403,QjcQx8_PQfw$_$7,V,2,16,16,0.0295971152393898,peak
403,QjcQx8_PQfw$_$7,V,3,1,2,0.0288759250868448,1
404,QpchvHpGFc8$_$3,V,1,1,6,0.7240630455830082,3
404,QpchvHpGFc8$_$3,V,2,3,3,0.1526673652412164,peak
404,QpchvHpGFc8$_$3,V,3,5,5,0.1276035340649802,1
405,RArhIHk4Qs4$_$13,V,1,6,8,0.1629304841581829,5
405,RArhIHk4Qs4$_$13,V,2,8,10,0.1606121694721633,3
405,RArhIHk4Qs4$_$13,V,3,11,12,0.0632295131539159,1
406,RArhIHk4Qs4$_$17,V,1,2,5,0.7901920343750239,5
406,RArhIHk4Qs4$_$17,V,2,3,3,0.2212083766403229,peak
407,RArhIHk4Qs4$_$16,V,1,12,16,0.3147756687749863,5
407,RArhIHk4Qs4$_$16,V,2,16,16,0.0648577213494997,1
407,RArhIHk4Qs4$_$16,V,3,19,20,0.0641601666321969,1
408,RArhIHk4Qs4$_$19,V,1,3,5,0.2067696835908755,3
408,RArhIHk4Qs4$_$19,V,2,6,7,0.1249724061810154,1
408,RArhIHk4Qs4$_$19,V,3,2,3,0.1153807947019866,1
409,RArhIHk4Qs4$_$1,V,1,8,14,0.3432161053002729,5
409,RArhIHk4Qs4$_$1,V,2,33,35,0.0985377887148752,3
409,RArhIHk4Qs4$_$1,V,3,24,25,0.06765350291959779,5
410,RArhIHk4Qs4$_$2,V,1,15,19,0.2355155857399347,5
410,RArhIHk4Qs4$_$2,V,2,7,10,0.17372131823988451,3
410,RArhIHk4Qs4$_$2,V,3,17,17,0.0523536024325192,peak
411,RArhIHk4Qs4$_$7,V,1,6,9,0.40506791988235114,3
411,RArhIHk4Qs4$_$7,V,2,9,10,0.19342544923421529,1
411,RArhIHk4Qs4$_$7,V,3,5,5,0.1007678046962077,1
412,RArhIHk4Qs4$_$6,V,1,8,14,0.3772667708688139,3
412,RArhIHk4Qs4$_$6,V,2,9,9,0.056884381982074,peak
413,RArhIHk4Qs4$_$8,V,1,4,5,0.3340592435848509,5
413,RArhIHk4Qs4$_$8,V,2,7,8,0.21569045444256751,1
414,RArhIHk4Qs4$_$21,V,1,3,5,0.6025775770602115,5
415,ROcTx5VEn7o$_$11,V,1,2,8,0.6007808136103848,5
415,ROcTx5VEn7o$_$11,V,2,5,5,0.1522053208576215,peak
415,ROcTx5VEn7o$_$11,V,3,24,26,0.052694536934270404,3
416,ROcTx5VEn7o$_$1,V,1,6,8,0.4173998255317949,3
416,ROcTx5VEn7o$_$1,V,2,8,9,0.239882661675612,1
417,ROcTx5VEn7o$_$5,V,1,14,17,0.09761108479968891,5
417,ROcTx5VEn7o$_$5,V,2,20,22,0.0666088624965085,1
417,ROcTx5VEn7o$_$5,V,3,19,20,0.0489283155427641,5
418,ROcTx5VEn7o$_$9,V,1,5,8,0.18192525099131,3
418,ROcTx5VEn7o$_$9,V,2,7,7,0.0470429427149244,peak
418,ROcTx5VEn7o$_$9,V,3,9,9,0.0433308023285244,1
419,RrGpzInAwCg$_$0,V,1,9,13,0.35183199093812284,5
419,RrGpzInAwCg$_$0,V,2,13,15,0.198424853564065,3
419,RrGpzInAwCg$_$0,V,3,15,17,0.1329073953234512,1
420,RzOFxDk26p0$_$1,V,1,24,32,0.25166998174391697,5
420,RzOFxDk26p0$_$1,V,2,13,16,0.1036800482919607,3
420,RzOFxDk26p0$_$1,V,3,34,35,0.0485486377931921,3
421,RzOFxDk26p0$_$0,V,1,17,20,0.2007496790173658,5
421,RzOFxDk26p0$_$0,V,2,20,23,0.1916027111004524,3
421,RzOFxDk26p0$_$0,V,3,5,6,0.09979176820400859,3
422,SHa756SwGJQ$_$0,V,1,1,16,0.9999999999999993,1
422,SHa756SwGJQ$_$0,V,2,10,13,0.7027134217403093,5
422,SHa756SwGJQ$_$0,V,3,12,12,0.3005962061047784,peak
423,SHa756SwGJQ$_$2,V,1,22,29,0.7055080746547631,3
423,SHa756SwGJQ$_$2,V,2,26,26,0.1080734039354676,peak
423,SHa756SwGJQ$_$2,V,3,30,30,0.032671110978356,1
424,SHa756SwGJQ$_$4,V,1,5,8,0.3562056327280401,5
424,SHa756SwGJQ$_$4,V,2,2,3,0.12409736952269039,1
424,SHa756SwGJQ$_$4,V,3,6,6,0.0945468198229313,peak
425,SHa756SwGJQ$_$7,V,1,5,8,0.1729946093812855,5
425,SHa756SwGJQ$_$7,V,2,14,15,0.05712124869257369,1
425,SHa756SwGJQ$_$7,V,3,8,8,0.0474800868935553,1
426,SHa756SwGJQ$_$6,V,1,5,8,0.4395822954119477,3
426,SHa756SwGJQ$_$6,V,2,6,6,0.1137248458581557,peak
426,SHa756SwGJQ$_$6,V,3,11,11,0.0684601743168049,1
427,TH32jop4FiI$_$15,V,1,10,14,0.2915560725696717,3
427,TH32jop4FiI$_$15,V,2,12,12,0.0598753276070358,peak
427,TH32jop4FiI$_$15,V,3,6,6,0.0561772584339732,1
428,TH32jop4FiI$_$17,V,1,22,27,0.2814448536042835,3
428,TH32jop4FiI$_$17,V,2,15,17,0.1359035964141066,5
428,TH32jop4FiI$_$17,V,3,3,4,0.0616802720259975,1
429,TWszOxkOV0w$_$1,V,1,26,34,0.36856474787550014,5
429,TWszOxkOV0w$_$1,V,2,33,35,0.12339846844556439,1
429,TWszOxkOV0w$_$1,V,3,22,23,0.0719546037538946,3
430,TXCXFYIc3Yo$_$16,V,1,13,19,0.1691837896907848,3
430,TXCXFYIc3Yo$_$16,V,2,15,15,0.0253602376444875,peak
430,TXCXFYIc3Yo$_$16,V,3,9,9,0.0227293715657755,1
431,TXCXFYIc3Yo$_$2,V,1,7,9,0.0945613489513146,5
431,TXCXFYIc3Yo$_$2,V,2,16,18,0.09250889741197599,1
431,TXCXFYIc3Yo$_$2,V,3,15,16,0.0646729553228982,5
432,TXCXFYIc3Yo$_$7,V,1,16,24,0.31079119518573695,3
432,TXCXFYIc3Yo$_$7,V,2,7,9,0.09615334282555899,5
432,TXCXFYIc3Yo$_$7,V,3,21,21,0.0370329326183503,peak
433,TXCXFYIc3Yo$_$6,V,1,3,6,0.11292485549132919,3
433,TXCXFYIc3Yo$_$6,V,2,10,12,0.0907437379576107,3
433,TXCXFYIc3Yo$_$6,V,3,6,6,0.0298728323699421,1
434,TYJzg5IJN8o$_$11,V,1,40,44,0.0600995325847606,5
434,TYJzg5IJN8o$_$11,V,2,30,33,0.0489427549098608,3
434,TYJzg5IJN8o$_$11,V,3,18,20,0.036285753648386404,3
435,TYJzg5IJN8o$_$10,V,1,18,24,0.1573261278195484,5
435,TYJzg5IJN8o$_$10,V,2,7,8,0.0419924812030075,3
435,TYJzg5IJN8o$_$10,V,3,20,20,0.024251253132832,peak
436,TYJzg5IJN8o$_$14,V,1,12,18,0.18824712643678132,5
436,TYJzg5IJN8o$_$14,V,2,18,19,0.0526149425287354,1
436,TYJzg5IJN8o$_$14,V,3,3,4,0.0477298850574712,3
437,TYJzg5IJN8o$_$0,V,1,14,21,0.5077202147158442,1
437,TYJzg5IJN8o$_$0,V,2,17,17,0.0735063135725118,peak
438,TYJzg5IJN8o$_$4,V,1,7,13,0.5241358426922897,5
438,TYJzg5IJN8o$_$4,V,2,20,24,0.1967000270489586,1
438,TYJzg5IJN8o$_$4,V,3,10,10,0.1245340870639488,peak
439,TYJzg5IJN8o$_$7,V,1,18,24,0.3138810198300273,1
439,TYJzg5IJN8o$_$7,V,2,20,20,0.0592067988668553,peak
440,Uc_6d-fkZEc$_$3,V,1,8,11,0.1872703412073489,5
440,Uc_6d-fkZEc$_$3,V,2,11,14,0.18392388451443548,3
440,Uc_6d-fkZEc$_$3,V,3,11,11,0.049015748031496,peak
441,UlTJmndbGHM$_$1,V,1,12,15,0.3025784722615091,1
441,UlTJmndbGHM$_$1,V,2,10,12,0.25065637586897593,5
441,UlTJmndbGHM$_$1,V,3,8,8,0.0846434985990172,5
443,VbV9S4svrTg$_$13,V,1,4,5,0.3721683189276168,1
443,VbV9S4svrTg$_$13,V,2,6,6,0.1437463693282006,3
444,VbV9S4svrTg$_$3,V,1,3,6,0.3678821010794234,3
444,VbV9S4svrTg$_$3,V,2,5,5,0.1127114633030844,peak
444,VbV9S4svrTg$_$3,V,3,12,12,0.0859100458225449,1
445,VbV9S4svrTg$_$7,V,1,2,3,0.3228509979985136,3
445,VbV9S4svrTg$_$7,V,2,4,5,0.3022309950448202,5
445,VbV9S4svrTg$_$7,V,3,8,8,0.1107005101561792,1
446,VbV9S4svrTg$_$8,V,1,6,9,0.37865269817971464,5
446,VbV9S4svrTg$_$8,V,2,11,13,0.2549594579983233,1
446,VbV9S4svrTg$_$8,V,3,5,6,0.1928121868811189,3
447,VinxKpWioTo$_$1,V,1,15,20,0.20178078265686783,3
447,VinxKpWioTo$_$1,V,2,42,45,0.1365578048723676,1
447,VinxKpWioTo$_$1,V,3,35,36,0.0647515933383488,1
448,VinxKpWioTo$_$0,V,1,3,5,0.4315544332667115,3
448,VinxKpWioTo$_$0,V,2,1,1,0.0602797055341782,1
449,VinxKpWioTo$_$3,V,1,9,15,0.571163587445109,5
449,VinxKpWioTo$_$3,V,2,11,11,0.0999192758419296,peak
449,VinxKpWioTo$_$3,V,3,18,18,0.0376362131533092,1
450,VinxKpWioTo$_$5,V,1,3,7,0.5184835499462074,5
450,VinxKpWioTo$_$5,V,2,1,4,0.340932571488942,1
450,VinxKpWioTo$_$5,V,3,4,4,0.1134000296529933,peak
451,ViyQVpGW05w$_$1,V,1,9,13,0.35447529872993894,5
451,ViyQVpGW05w$_$1,V,2,13,14,0.13988907569224118,1
451,ViyQVpGW05w$_$1,V,3,10,10,0.0703724619829064,1
452,ViyQVpGW05w$_$4,V,1,3,6,0.1976303944929837,3
452,ViyQVpGW05w$_$4,V,2,1,2,0.061828170505692295,1
452,ViyQVpGW05w$_$4,V,3,5,5,0.0529653163886682,1
453,ViyQVpGW05w$_$6,V,1,5,11,0.3460236444132017,5
453,ViyQVpGW05w$_$6,V,2,3,4,0.08617932420839,1
453,ViyQVpGW05w$_$6,V,3,6,6,0.0511201626214799,peak
454,Vuay0mVKkik$_$3,V,1,15,21,0.3334721682934134,5
454,Vuay0mVKkik$_$3,V,2,18,19,0.0976806353033956,1
454,Vuay0mVKkik$_$3,V,3,23,24,0.0779913486018083,1
455,WmQF5RmbsVQ$_$6,V,1,17,28,0.4666757047310513,3
455,WmQF5RmbsVQ$_$6,V,2,19,19,0.0431153469263615,peak
456,Wrcf2xtqbkQ$_$9,V,1,5,10,0.12933535241661032,5
456,Wrcf2xtqbkQ$_$9,V,2,3,6,0.08216345753309161,3
456,Wrcf2xtqbkQ$_$9,V,3,5,5,0.0220405156176744,peak
457,Wrcf2xtqbkQ$_$8,V,1,10,14,0.3320511226705012,5
457,Wrcf2xtqbkQ$_$8,V,2,14,16,0.18792075358320118,3
457,Wrcf2xtqbkQ$_$8,V,3,6,7,0.13494840725580098,1
458,WxajvjGKz7Y$_$0,V,1,7,9,0.3720318825022585,3
458,WxajvjGKz7Y$_$0,V,2,5,7,0.33818397042317017,5
458,WxajvjGKz7Y$_$0,V,3,4,4,0.1080151993018138,1
459,WxajvjGKz7Y$_$3,V,1,14,19,0.4526077827662167,5
459,WxajvjGKz7Y$_$3,V,2,20,22,0.1404352791098933,1
