sample_index,sample_id,modality,rank,start_index,end_index,score,source_scale
317,HGicRLwgtkM$_$1,A,2,4,8,0.1809293226093311,3
317,HGicRLwgtkM$_$1,A,3,20,20,0.038218419669423,peak
318,HGicRLwgtkM$_$3,A,1,9,15,0.2016503496503491,5
318,HGicRLwgtkM$_$3,A,2,1,3,0.0494865134865133,1
318,HGicRLwgtkM$_$3,A,3,10,10,0.0318881118881118,1
319,HGicRLwgtkM$_$2,A,1,5,10,0.32103467311509853,5
319,HGicRLwgtkM$_$2,A,2,17,18,0.10206517300297879,3
319,HGicRLwgtkM$_$2,A,3,8,8,0.0566984783793463,peak
320,HGicRLwgtkM$_$6,A,1,5,8,0.24249866106728502,5
320,HGicRLwgtkM$_$6,A,2,10,11,0.11947840826149381,1
320,HGicRLwgtkM$_$6,A,3,5,5,0.067497707837585,peak
321,HmXXW45eZL4$_$1,A,1,28,34,0.25292029132838284,5
321,HmXXW45eZL4$_$1,A,2,37,41,0.2158505469049862,5
321,HmXXW45eZL4$_$1,A,3,29,30,0.1185459559670206,1
322,HmXXW45eZL4$_$4,A,1,1,3,0.4443736470511471,3
322,HmXXW45eZL4$_$4,A,2,13,17,0.3649747948751991,5
323,IM6HW1HwHhM$_$11,A,1,12,16,0.29485797749119924,5
323,IM6HW1HwHhM$_$11,A,2,23,25,0.24143353357693337,3
323,IM6HW1HwHhM$_$11,A,3,19,19,0.0490625768154048,1
324,IM6HW1HwHhM$_$15,A,1,4,6,0.21707581479312,1
324,IM6HW1HwHhM$_$15,A,2,13,15,0.2129870594267776,5
325,IM6HW1HwHhM$_$17,A,1,5,8,0.22408690834916672,5
325,IM6HW1HwHhM$_$17,A,2,10,12,0.1537515076498987,5
325,IM6HW1HwHhM$_$17,A,3,12,13,0.1097094638648201,3
326,IUmxJNs2zaY$_$3,A,1,23,29,0.1541363457851084,5
326,IUmxJNs2zaY$_$3,A,2,13,14,0.0376618076250759,1
326,IUmxJNs2zaY$_$3,A,3,28,28,0.0277797029131147,peak
327,IUmxJNs2zaY$_$2,A,1,7,9,0.525677870914441,3
327,IUmxJNs2zaY$_$2,A,2,13,17,0.1765239911999775,5
327,IUmxJNs2zaY$_$2,A,3,1,2,0.0747723411958004,1
328,JAnRCQ9A0vI$_$1,A,1,15,18,0.5141750213619762,3
328,JAnRCQ9A0vI$_$1,A,2,17,17,0.2431477519604073,peak
328,JAnRCQ9A0vI$_$1,A,3,5,12,0.13296742017672192,5
329,JAnRCQ9A0vI$_$0,A,1,5,7,0.22568522706168936,1
330,JAnRCQ9A0vI$_$3,A,1,36,44,0.5107767219457924,3
330,JAnRCQ9A0vI$_$3,A,2,9,11,0.11838193971501951,3
330,JAnRCQ9A0vI$_$3,A,3,41,41,0.0842284599979867,peak
331,JAnRCQ9A0vI$_$2,A,1,35,41,0.2853647473249291,5
331,JAnRCQ9A0vI$_$2,A,2,26,30,0.1444307040570083,5
331,JAnRCQ9A0vI$_$2,A,3,39,39,0.0528691911051106,peak
332,JAnRCQ9A0vI$_$5,A,1,14,17,0.2894245740950127,5
332,JAnRCQ9A0vI$_$5,A,2,5,7,0.23447196851092966,1
332,JAnRCQ9A0vI$_$5,A,3,25,25,0.0111371578601572,1
333,JAnRCQ9A0vI$_$4,A,1,5,7,0.5742225584131786,3
333,JAnRCQ9A0vI$_$4,A,2,9,12,0.1960665658093796,5
333,JAnRCQ9A0vI$_$4,A,3,12,12,0.054883173642629,3
334,JAnRCQ9A0vI$_$8,A,1,39,46,0.29320928760788917,3
334,JAnRCQ9A0vI$_$8,A,2,27,31,0.16322418632438332,5
334,JAnRCQ9A0vI$_$8,A,3,46,48,0.0752187797335904,1
335,JOK1SSmPtFw$_$10,A,1,11,15,0.5107175151299885,3
335,JOK1SSmPtFw$_$10,A,2,13,13,0.1356300674441642,peak
335,JOK1SSmPtFw$_$10,A,3,1,1,0.0702549721781039,1
336,JOK1SSmPtFw$_$13,A,1,18,18,0.4772367938817962,1
336,JOK1SSmPtFw$_$13,A,2,7,11,0.2255813953488371,3
336,JOK1SSmPtFw$_$13,A,3,13,13,0.0620323091082369,1
337,JOK1SSmPtFw$_$14,A,1,12,14,0.40649138092310433,3
337,JOK1SSmPtFw$_$14,A,2,6,9,0.2534465568804566,5
337,JOK1SSmPtFw$_$14,A,3,9,9,0.0932704562515261,1
338,JOK1SSmPtFw$_$16,A,1,3,6,0.4224719449343959,5
338,JOK1SSmPtFw$_$16,A,2,13,14,0.1733285548513067,1
338,JOK1SSmPtFw$_$16,A,3,5,5,0.1333447335719361,peak
339,JOK1SSmPtFw$_$0,A,1,41,48,0.5335344302487715,5
339,JOK1SSmPtFw$_$0,A,2,44,44,0.110567936831646,peak
339,JOK1SSmPtFw$_$0,A,3,6,10,0.09304993252361651,3
340,JOK1SSmPtFw$_$5,A,1,14,20,0.472917848045745,5
340,JOK1SSmPtFw$_$5,A,2,12,14,0.2116849999314987,1
340,JOK1SSmPtFw$_$5,A,3,18,18,0.0764048607378277,1
341,JOK1SSmPtFw$_$4,A,1,4,6,0.5332134508502784,3
342,JOK1SSmPtFw$_$8,A,1,10,13,0.5192526869989245,3
342,JOK1SSmPtFw$_$8,A,2,12,12,0.1573432808086883,1
342,JOK1SSmPtFw$_$8,A,3,10,10,0.1315841839406126,1
343,JPT38CA3sGI$_$1,A,1,3,7,0.367766667905353,3
343,JPT38CA3sGI$_$1,A,2,5,5,0.0825118823068902,peak
343,JPT38CA3sGI$_$1,A,3,17,18,0.0635954469399128,1
344,JPT38CA3sGI$_$0,A,1,4,7,0.3456391948409083,5
344,JPT38CA3sGI$_$0,A,2,1,4,0.2979404524105856,1
344,JPT38CA3sGI$_$0,A,3,4,4,0.0928555649261672,peak
345,JPT38CA3sGI$_$5,A,1,9,12,0.3910944914677832,3
345,JPT38CA3sGI$_$5,A,2,10,10,0.1047605524400673,peak
345,JPT38CA3sGI$_$5,A,3,1,2,0.0957539982527556,1
346,JVpF99zuQhA$_$0,A,1,15,20,0.1894579365440984,3
346,JVpF99zuQhA$_$0,A,2,17,17,0.036175027718291,peak
346,JVpF99zuQhA$_$0,A,3,21,22,0.0318297109703679,1
347,JVpF99zuQhA$_$2,A,1,1,4,0.5265305777729826,3
347,JVpF99zuQhA$_$2,A,2,3,3,0.3863199406727169,peak
347,JVpF99zuQhA$_$2,A,3,16,20,0.1363954533145238,5
348,JVpF99zuQhA$_$4,A,1,8,11,0.6813686402856292,5
348,JVpF99zuQhA$_$4,A,2,11,11,0.5442060894575027,peak
348,JVpF99zuQhA$_$4,A,3,5,5,0.0443826242189824,3
349,K0m1tO3Ybyc$_$15,A,1,7,10,0.4648991207106315,5
349,K0m1tO3Ybyc$_$15,A,2,7,7,0.1362064088773485,peak
349,K0m1tO3Ybyc$_$15,A,3,11,11,0.0914773952640112,1
350,K0m1tO3Ybyc$_$8,A,1,8,14,0.274372234972262,5
350,K0m1tO3Ybyc$_$8,A,2,27,30,0.1540377025211656,3
350,K0m1tO3Ybyc$_$8,A,3,11,11,0.0421906567680479,peak
351,K8gp7ncdUl8$_$5,A,1,18,22,0.252001971778686,3
351,K8gp7ncdUl8$_$5,A,2,31,34,0.2148927287976707,3
351,K8gp7ncdUl8$_$5,A,3,31,31,0.0600080014743757,peak
352,KDjl2exStlI$_$10,A,1,10,13,0.4348803514093371,3
352,KDjl2exStlI$_$10,A,2,10,10,0.1286981878725024,1
352,KDjl2exStlI$_$10,A,3,6,6,0.0785139351084174,1
353,KDjl2exStlI$_$13,A,1,5,8,0.3604811134151132,5
353,KDjl2exStlI$_$13,A,2,7,7,0.0970403958258348,peak
353,KDjl2exStlI$_$13,A,3,1,1,0.0825585532878274,1
354,KDjl2exStlI$_$5,A,1,2,4,0.5213408844466167,3
354,KDjl2exStlI$_$5,A,2,9,12,0.22476360633079934,5
354,KDjl2exStlI$_$5,A,3,11,11,0.0649187862034867,1
355,KDjl2exStlI$_$4,A,1,4,9,0.5883159568992512,3
355,KDjl2exStlI$_$4,A,2,6,6,0.1107606751474649,peak
355,KDjl2exStlI$_$4,A,3,10,10,0.0759950562156609,1
356,KkKWFZZmmCM$_$1,A,1,10,16,0.43156783737274396,5
356,KkKWFZZmmCM$_$1,A,2,15,17,0.2190301309979149,3
356,KkKWFZZmmCM$_$1,A,3,9,10,0.1512133837029172,1
357,KpMCvUyQCXg$_$1,A,1,14,17,0.12049177422012,1
357,KpMCvUyQCXg$_$1,A,2,5,7,0.0876870846184484,3
357,KpMCvUyQCXg$_$1,A,3,16,16,0.0313184395521438,peak
358,KpMCvUyQCXg$_$3,A,1,5,8,0.44988679071173326,3
358,KpMCvUyQCXg$_$3,A,2,12,13,0.1363880416189161,1
358,KpMCvUyQCXg$_$3,A,3,7,7,0.1280340173401445,1
359,KpMCvUyQCXg$_$5,A,1,12,16,0.4214179902036807,5
359,KpMCvUyQCXg$_$5,A,2,1,3,0.1419366431953468,1
359,KpMCvUyQCXg$_$5,A,3,14,14,0.0923090390970047,1
360,L1eFHRQGFeg$_$2,A,1,20,29,0.22126603575183962,5
360,L1eFHRQGFeg$_$2,A,2,20,21,0.0475793901156676,1
360,L1eFHRQGFeg$_$2,A,3,27,28,0.0397181913774973,1
361,MCsvw5-7lVE$_$1,A,1,17,22,0.3372846590585033,5
361,MCsvw5-7lVE$_$1,A,2,34,38,0.2937037902095249,3
361,MCsvw5-7lVE$_$1,A,3,36,36,0.0790714411606445,peak
362,MCsvw5-7lVE$_$2,A,1,9,14,0.506817505413518,5
362,MCsvw5-7lVE$_$2,A,2,11,11,0.1236227512924451,peak
362,MCsvw5-7lVE$_$2,A,3,14,14,0.0632887570640221,1
363,MCsvw5-7lVE$_$4,A,1,11,14,0.5200120996896606,3
363,MCsvw5-7lVE$_$4,A,2,12,12,0.1580386226449995,peak
364,MMpo2bDk-DU$_$10,A,1,11,15,0.3476027501600274,5
364,MMpo2bDk-DU$_$10,A,2,3,4,0.1213163590979694,3
364,MMpo2bDk-DU$_$10,A,3,14,14,0.0793387391628384,peak
365,MMpo2bDk-DU$_$17,A,1,4,11,0.4301907809629422,5
365,MMpo2bDk-DU$_$17,A,2,10,12,0.1497534788902399,3
365,MMpo2bDk-DU$_$17,A,3,4,5,0.1264665548916627,1
366,MMpo2bDk-DU$_$16,A,1,18,20,0.5838871159501908,1
366,MMpo2bDk-DU$_$16,A,2,4,8,0.1975158000125147,5
366,MMpo2bDk-DU$_$16,A,3,6,6,0.0460046304987172,1
367,MMpo2bDk-DU$_$19,A,1,5,11,0.4096501905047745,5
367,MMpo2bDk-DU$_$19,A,2,3,5,0.15872490200632,3
367,MMpo2bDk-DU$_$19,A,3,9,9,0.0606969851303939,peak
368,MjaaudUc5-4$_$1,A,1,12,16,0.7088045788159409,3
368,MjaaudUc5-4$_$1,A,2,14,14,0.1657242475167494,peak
368,MjaaudUc5-4$_$1,A,3,16,16,0.1547239079780734,1
369,MjaaudUc5-4$_$0,A,1,2,5,0.6984914543171773,5
369,MjaaudUc5-4$_$0,A,2,1,1,0.1995289799101533,1
369,MjaaudUc5-4$_$0,A,3,6,6,0.1019795657726691,1
370,MjaaudUc5-4$_$3,A,1,3,6,0.5133597302071795,3
370,MjaaudUc5-4$_$3,A,2,5,5,0.1490394146414852,peak
370,MjaaudUc5-4$_$3,A,3,1,1,0.036272089906245,1
371,MjaaudUc5-4$_$6,A,1,2,4,0.4340459858734498,3
371,MjaaudUc5-4$_$6,A,2,4,6,0.37328020567501463,5
371,MjaaudUc5-4$_$6,A,3,1,1,0.0746512499668946,1
372,MoQmPA7Q07Q$_$1,A,1,4,6,0.1974440654209155,3
372,MoQmPA7Q07Q$_$1,A,2,12,14,0.1587580351213542,1
372,MoQmPA7Q07Q$_$1,A,3,24,25,0.0991059312664397,3
373,MoQmPA7Q07Q$_$2,A,1,12,14,0.2710502151701696,3
373,MoQmPA7Q07Q$_$2,A,2,5,7,0.2689416600458905,5
373,MoQmPA7Q07Q$_$2,A,3,16,20,0.1734491315136475,5
374,N1X63d_jgmw$_$5,A,1,34,40,0.3114612317753454,3
374,N1X63d_jgmw$_$5,A,2,19,23,0.2445773368909904,5
374,N1X63d_jgmw$_$5,A,3,20,20,0.0663580510125851,peak
375,N5xfBtD6rLY$_$7,A,1,5,7,0.2544349392165691,3
375,N5xfBtD6rLY$_$7,A,2,8,8,0.0681975086297463,1
376,NoZsdSGnNpI$_$7,A,1,18,22,0.30640621394764533,3
376,NoZsdSGnNpI$_$7,A,2,9,13,0.23792039554988434,5
376,NoZsdSGnNpI$_$7,A,3,21,21,0.0777867238065438,peak
377,Nrurc5sMUOE$_$5,A,1,14,16,0.3108457817644294,3
377,Nrurc5sMUOE$_$5,A,2,21,32,0.23711819389110167,5
377,Nrurc5sMUOE$_$5,A,3,8,8,0.2173534982357756,1
378,Nrurc5sMUOE$_$7,A,1,11,14,0.5280394891972648,3
378,Nrurc5sMUOE$_$7,A,2,13,13,0.1581860140801008,peak
378,Nrurc5sMUOE$_$7,A,3,7,7,0.0392240944178371,1
379,Nrurc5sMUOE$_$8,A,1,33,36,0.5145389449925085,3
379,Nrurc5sMUOE$_$8,A,2,34,34,0.359675139740235,1
379,Nrurc5sMUOE$_$8,A,3,9,17,0.2028972817309745,5
380,NzvNW7vP-Co$_$5,A,1,33,44,0.6259314975267088,5
380,NzvNW7vP-Co$_$5,A,2,36,38,0.1973119399656732,1
380,NzvNW7vP-Co$_$5,A,3,34,34,0.0579455039075628,1
381,NzvNW7vP-Co$_$4,A,1,10,13,0.36355837661213997,5
381,NzvNW7vP-Co$_$4,A,2,12,12,0.112813036634488,peak
381,NzvNW7vP-Co$_$4,A,3,7,7,0.0805773861108377,1
382,NzvNW7vP-Co$_$7,A,1,4,10,0.39179997534491573,5
382,NzvNW7vP-Co$_$7,A,2,16,18,0.1338609153313077,5
382,NzvNW7vP-Co$_$7,A,3,28,30,0.12838389540625078,3
383,OLP0nCKwU6k$_$6,A,1,14,21,0.3694808859678907,5
383,OLP0nCKwU6k$_$6,A,2,26,29,0.189671587980147,3
383,OLP0nCKwU6k$_$6,A,3,20,22,0.1250917356902044,1
384,OrYBtyO0aPI$_$1,A,1,13,15,0.5756116578746929,3
384,OrYBtyO0aPI$_$1,A,2,1,4,0.2052036871840616,1
384,OrYBtyO0aPI$_$1,A,3,12,12,0.0244721974427594,5
385,OrYBtyO0aPI$_$4,A,1,2,5,0.8842233009708735,5
385,OrYBtyO0aPI$_$4,A,2,3,3,0.3808256328148257,1
385,OrYBtyO0aPI$_$4,A,3,5,5,0.2639737243375862,1
386,PboaYD5hlG8$_$10,A,1,3,7,0.5245443373762316,5
386,PboaYD5hlG8$_$10,A,2,4,4,0.1198194597142019,peak
386,PboaYD5hlG8$_$10,A,3,7,7,0.0833775602668687,1
387,PboaYD5hlG8$_$3,A,1,9,13,0.5497185200992261,5
387,PboaYD5hlG8$_$3,A,2,11,11,0.1397045339257731,peak
387,PboaYD5hlG8$_$3,A,3,5,5,0.0684133915574963,3
388,PboaYD5hlG8$_$2,A,1,8,11,0.34493695124503276,5
388,PboaYD5hlG8$_$2,A,2,10,10,0.089273270347067,peak
388,PboaYD5hlG8$_$2,A,3,3,3,0.0622855305994104,3
389,PboaYD5hlG8$_$7,A,1,21,27,0.5861971864247062,5
389,PboaYD5hlG8$_$7,A,2,25,25,0.1427186924150985,peak
389,PboaYD5hlG8$_$7,A,3,3,4,0.050079003342449,1
390,PboaYD5hlG8$_$9,A,1,8,13,0.2773984769499019,3
390,PboaYD5hlG8$_$9,A,2,5,6,0.078363881772781,5
390,PboaYD5hlG8$_$9,A,3,9,9,0.0516903553761877,peak
391,PboaYD5hlG8$_$8,A,1,15,21,0.5919682059320961,5
391,PboaYD5hlG8$_$8,A,2,18,18,0.1590902807892019,peak
391,PboaYD5hlG8$_$8,A,3,1,3,0.0793156478277584,1
392,Pt-D0LUHDSc$_$2,A,1,7,12,0.4744593033615675,3
392,Pt-D0LUHDSc$_$2,A,2,11,11,0.0924413814099601,1
392,Pt-D0LUHDSc$_$2,A,3,9,9,0.0910495547194964,1
393,PwapK9d8IGk$_$4,A,1,7,11,0.40030015956187276,5
393,PwapK9d8IGk$_$4,A,2,7,7,0.2433718332925285,1
393,PwapK9d8IGk$_$4,A,3,11,11,0.119265188893938,1
394,PyQrAYl1bFs$_$0,A,1,6,8,0.48702653193038303,3
394,PyQrAYl1bFs$_$0,A,2,4,6,0.378774171439761,5
394,PyQrAYl1bFs$_$0,A,3,9,9,0.0881032220164014,1
395,PyQrAYl1bFs$_$3,A,1,3,6,0.45409774224405797,3
395,PyQrAYl1bFs$_$3,A,2,4,4,0.1331409990955102,peak
395,PyQrAYl1bFs$_$3,A,3,12,12,0.0626106132084064,1
396,PyQrAYl1bFs$_$4,A,1,4,8,0.466235209145264,3
396,PyQrAYl1bFs$_$4,A,2,13,14,0.1447287952029605,1
396,PyQrAYl1bFs$_$4,A,3,7,7,0.1092215056489863,1
397,Q4WzApjaCNI$_$0,A,1,2,2,0.5086043112897334,1
397,Q4WzApjaCNI$_$0,A,2,8,11,0.27582511265375687,3
397,Q4WzApjaCNI$_$0,A,3,13,13,0.0276945560833029,1
398,Q7S0tX4FUNA$_$4,A,1,13,13,0.2647388530814569,1
398,Q7S0tX4FUNA$_$4,A,2,8,9,0.1834068707818477,1
398,Q7S0tX4FUNA$_$4,A,3,4,7,0.1729826747359676,5
399,Q7S0tX4FUNA$_$7,A,1,5,7,0.6452045454545454,5
399,Q7S0tX4FUNA$_$7,A,2,8,9,0.1270227272727272,3
399,Q7S0tX4FUNA$_$7,A,3,3,3,0.0611060606060606,3
400,Q7S0tX4FUNA$_$8,A,1,8,11,0.1925429908970474,3
400,Q7S0tX4FUNA$_$8,A,2,11,11,0.0487299741436962,1
401,Qa6Yz62V-Yc$_$0,A,1,14,19,0.3349578382569609,5
401,Qa6Yz62V-Yc$_$0,A,2,3,4,0.0829500844112729,1
401,Qa6Yz62V-Yc$_$0,A,3,24,25,0.07736423220973779,3
402,QjcQx8_PQfw$_$10,A,1,11,16,0.5016828916716161,5
402,QjcQx8_PQfw$_$10,A,2,10,11,0.14683919697815911,3
402,QjcQx8_PQfw$_$10,A,3,14,14,0.0920246437756605,peak
403,QjcQx8_PQfw$_$7,A,1,1,5,0.4306186670297237,5
403,QjcQx8_PQfw$_$7,A,2,20,22,0.21004232843318044,1
403,QjcQx8_PQfw$_$7,A,3,2,2,0.1239384148322309,peak
404,QpchvHpGFc8$_$3,A,1,1,4,0.2929418827262288,1
404,QpchvHpGFc8$_$3,A,2,17,20,0.2415183303630253,5
404,QpchvHpGFc8$_$3,A,3,4,5,0.1131299714808859,5
405,RArhIHk4Qs4$_$13,A,1,6,8,0.3718635128833473,3
405,RArhIHk4Qs4$_$13,A,2,10,11,0.1872995362484202,1
406,RArhIHk4Qs4$_$17,A,1,2,5,0.8613332138382724,5
406,RArhIHk4Qs4$_$17,A,2,4,4,0.3404372559951463,peak
407,RArhIHk4Qs4$_$16,A,1,4,8,0.4411015327850389,5
407,RArhIHk4Qs4$_$16,A,2,6,6,0.104648398421897,1
407,RArhIHk4Qs4$_$16,A,3,3,3,0.0746971370257288,1
408,RArhIHk4Qs4$_$19,A,1,1,3,0.4623436716385825,3
408,RArhIHk4Qs4$_$19,A,2,3,5,0.3637270077334669,5
409,RArhIHk4Qs4$_$1,A,1,18,22,0.3033476520787823,3
409,RArhIHk4Qs4$_$1,A,2,13,16,0.21136276864702572,1
409,RArhIHk4Qs4$_$1,A,3,20,20,0.0715570484761343,peak
410,RArhIHk4Qs4$_$2,A,1,3,9,0.4667021915004922,3
410,RArhIHk4Qs4$_$2,A,2,6,7,0.17844728570412272,1
410,RArhIHk4Qs4$_$2,A,3,3,4,0.1316835628875057,1
411,RArhIHk4Qs4$_$7,A,1,4,7,0.5151223114988605,3
411,RArhIHk4Qs4$_$7,A,2,5,5,0.179207927721148,1
411,RArhIHk4Qs4$_$7,A,3,10,13,0.1647995761826855,5
412,RArhIHk4Qs4$_$6,A,1,18,22,0.3233564973711041,5
412,RArhIHk4Qs4$_$6,A,2,22,24,0.19386834577697498,3
412,RArhIHk4Qs4$_$6,A,3,24,26,0.1338592492955926,1
413,RArhIHk4Qs4$_$8,A,1,4,5,0.1755922865013777,5
413,RArhIHk4Qs4$_$8,A,2,2,2,0.0931680440771349,1
414,RArhIHk4Qs4$_$21,A,1,3,5,0.5054558187668283,5
414,RArhIHk4Qs4$_$21,A,2,2,3,0.3446083449171746,3
414,RArhIHk4Qs4$_$21,A,3,1,1,0.1536235263719788,1
415,ROcTx5VEn7o$_$11,A,1,21,28,0.4995461097190127,3
415,ROcTx5VEn7o$_$11,A,2,22,23,0.1494782256921244,1
415,ROcTx5VEn7o$_$11,A,3,26,26,0.0991629977561278,peak
416,ROcTx5VEn7o$_$1,A,1,5,6,0.10481051175656969,5
416,ROcTx5VEn7o$_$1,A,2,3,4,0.09884923928077449,1
416,ROcTx5VEn7o$_$1,A,3,8,8,0.0581576763485477,1
417,ROcTx5VEn7o$_$5,A,1,1,6,0.5992183397559396,3
417,ROcTx5VEn7o$_$5,A,2,4,4,0.150962086702614,peak
417,ROcTx5VEn7o$_$5,A,3,6,6,0.0567037539862895,1
418,ROcTx5VEn7o$_$9,A,1,9,10,0.19366967109629252,1
418,ROcTx5VEn7o$_$9,A,2,2,3,0.1757915041095638,3
418,ROcTx5VEn7o$_$9,A,3,5,6,0.1456062386174864,5
419,RrGpzInAwCg$_$0,A,1,10,14,0.4024553812006819,5
419,RrGpzInAwCg$_$0,A,2,1,3,0.23355298231267357,1
419,RrGpzInAwCg$_$0,A,3,14,15,0.151343804987783,1
420,RzOFxDk26p0$_$1,A,1,15,17,0.24678452301970433,3
420,RzOFxDk26p0$_$1,A,2,1,2,0.20921130638590102,1
420,RzOFxDk26p0$_$1,A,3,4,8,0.1424766989837308,5
421,RzOFxDk26p0$_$0,A,1,14,16,0.0845395809252836,3
421,RzOFxDk26p0$_$0,A,2,7,9,0.0841291010936248,3
421,RzOFxDk26p0$_$0,A,3,5,5,0.0241679262618179,5
422,SHa756SwGJQ$_$0,A,1,9,12,0.1591336093673477,5
422,SHa756SwGJQ$_$0,A,2,10,10,0.0409910511553359,peak
422,SHa756SwGJQ$_$0,A,3,7,7,0.0392814211299585,1
423,SHa756SwGJQ$_$2,A,1,16,22,0.3685546210250924,5
423,SHa756SwGJQ$_$2,A,2,19,20,0.1223761041843773,1
423,SHa756SwGJQ$_$2,A,3,6,7,0.0935373288153482,3
424,SHa756SwGJQ$_$4,A,1,8,8,0.5253751974723538,1
424,SHa756SwGJQ$_$4,A,2,2,5,0.2608412322274882,3
424,SHa756SwGJQ$_$4,A,3,2,2,0.0648696682464455,1
425,SHa756SwGJQ$_$7,A,1,5,8,0.36810966884853263,3
425,SHa756SwGJQ$_$7,A,2,7,7,0.0991676957168498,peak
425,SHa756SwGJQ$_$7,A,3,4,4,0.0884104237130472,1
426,SHa756SwGJQ$_$6,A,1,3,6,0.2421156419466157,3
426,SHa756SwGJQ$_$6,A,2,1,2,0.06737094161560661,1
426,SHa756SwGJQ$_$6,A,3,5,5,0.0657264596098316,peak
427,TH32jop4FiI$_$15,A,1,15,19,0.4904164448081068,3
427,TH32jop4FiI$_$15,A,2,17,17,0.1639391749195841,peak
427,TH32jop4FiI$_$15,A,3,4,5,0.0955146464113653,1
428,TH32jop4FiI$_$17,A,1,12,16,0.26843452560051717,5
428,TH32jop4FiI$_$17,A,2,21,22,0.1001998070856964,1
428,TH32jop4FiI$_$17,A,3,14,14,0.0626602260549823,peak
429,TWszOxkOV0w$_$1,A,1,4,7,0.32107242194560187,3
429,TWszOxkOV0w$_$1,A,2,12,14,0.20717567778751989,3
429,TWszOxkOV0w$_$1,A,3,19,24,0.141091694285427,5
430,TXCXFYIc3Yo$_$16,A,1,2,8,0.7570373037623355,3
430,TXCXFYIc3Yo$_$16,A,2,6,6,0.1525426661926052,peak
430,TXCXFYIc3Yo$_$16,A,3,25,25,0.015680417861137,1
431,TXCXFYIc3Yo$_$2,A,1,2,6,0.679068505947561,3
431,TXCXFYIc3Yo$_$2,A,2,3,3,0.1686377263827916,peak
432,TXCXFYIc3Yo$_$7,A,1,31,40,0.4949683828497451,5
432,TXCXFYIc3Yo$_$7,A,2,32,34,0.1496250880794666,1
432,TXCXFYIc3Yo$_$7,A,3,37,37,0.0639320221861468,peak
433,TXCXFYIc3Yo$_$6,A,1,14,19,0.42238970005977117,3
433,TXCXFYIc3Yo$_$6,A,2,14,14,0.0781397428470988,1
433,TXCXFYIc3Yo$_$6,A,3,21,21,0.0411622274635382,1
434,TYJzg5IJN8o$_$11,A,1,10,16,0.24586528347129388,5
434,TYJzg5IJN8o$_$11,A,2,4,8,0.18723553336399548,5
434,TYJzg5IJN8o$_$11,A,3,18,20,0.0952893327730761,3
435,TYJzg5IJN8o$_$10,A,1,21,25,0.2985771580805129,5
435,TYJzg5IJN8o$_$10,A,2,9,12,0.2161328203701719,3
435,TYJzg5IJN8o$_$10,A,3,24,24,0.0853956337594804,peak
436,TYJzg5IJN8o$_$14,A,1,15,21,0.3751323564041478,5
436,TYJzg5IJN8o$_$14,A,2,19,20,0.1085157123087995,1
436,TYJzg5IJN8o$_$14,A,3,8,9,0.08300726097963901,1
437,TYJzg5IJN8o$_$0,A,1,23,28,0.24087870177789378,3
437,TYJzg5IJN8o$_$0,A,2,5,7,0.1124590457710391,5
437,TYJzg5IJN8o$_$0,A,3,14,15,0.074829108472815,1
438,TYJzg5IJN8o$_$4,A,1,5,13,0.35120488164007335,5
438,TYJzg5IJN8o$_$4,A,2,3,5,0.11301043123477411,3
438,TYJzg5IJN8o$_$4,A,3,30,31,0.0646660846798691,3
439,TYJzg5IJN8o$_$7,A,1,14,19,0.36331812090732707,5
439,TYJzg5IJN8o$_$7,A,2,17,17,0.0641401814301546,peak
439,TYJzg5IJN8o$_$7,A,3,13,13,0.0633094799047351,1
440,Uc_6d-fkZEc$_$3,A,1,5,8,0.2049062049062049,3
440,Uc_6d-fkZEc$_$3,A,2,4,5,0.0992063492063493,5
440,Uc_6d-fkZEc$_$3,A,3,10,11,0.06767676767676739,1
441,UlTJmndbGHM$_$1,A,1,11,14,0.4124399379106565,3
441,UlTJmndbGHM$_$1,A,2,12,12,0.1178065541662775,peak
441,UlTJmndbGHM$_$1,A,3,9,9,0.0871036654379365,1
442,UlTJmndbGHM$_$4,A,1,6,10,0.6736942864670799,5
442,UlTJmndbGHM$_$4,A,2,7,7,0.2205252207136727,peak
442,UlTJmndbGHM$_$4,A,3,15,15,0.0468768836460715,1
443,VbV9S4svrTg$_$13,A,1,5,6,0.45031621459484883,3
443,VbV9S4svrTg$_$13,A,2,3,3,0.1112369460076423,1
444,VbV9S4svrTg$_$3,A,1,2,5,0.6420412047596673,1
444,VbV9S4svrTg$_$3,A,2,4,4,0.1811598769882091,peak
445,VbV9S4svrTg$_$7,A,1,3,4,0.3571838253053724,3
445,VbV9S4svrTg$_$7,A,2,5,5,0.1716692582822668,1
445,VbV9S4svrTg$_$7,A,3,1,1,0.1329032557131409,1
446,VbV9S4svrTg$_$8,A,1,4,7,0.5656429819268541,3
446,VbV9S4svrTg$_$8,A,2,6,6,0.1948569102154298,peak
446,VbV9S4svrTg$_$8,A,3,13,13,0.0669368391879123,1
447,VinxKpWioTo$_$1,A,1,30,35,0.47343022789351474,5
447,VinxKpWioTo$_$1,A,2,31,31,0.1891476071636619,peak
447,VinxKpWioTo$_$1,A,3,6,12,0.16058868501529028,3
448,VinxKpWioTo$_$0,A,1,9,9,0.340922920892495,1
448,VinxKpWioTo$_$0,A,2,2,3,0.3389283299526707,3
448,VinxKpWioTo$_$0,A,3,4,6,0.1515889114266393,5
